,counts,index,id
2523,7.0,5212,e4f7394ef
2524,1.0,3518,ca967745b
2525,3.0,2069,873996ad0
2526,2.0,61,f0ef9c777
2527,1.0,9123,e156e8aa0
2528,2.0,5964,0a0862717
2529,5.0,1477,bedd7f1e7
2530,1.0,7062,d4c6c89ab
2531,3.0,3953,09b3b9dfd
2532,4.0,3097,7d7fddaed
2533,1.0,13087,de2d4f372
2534,5.0,4002,0bf2506a5
2535,1.0,7411,86855ddfd
2536,2.0,5721,4effbea00
2537,5.0,14944,a9772bfa3
2538,4.0,13502,1811b1412
2539,5.0,1847,236824e39
2540,1.0,2560,c6e763332
2541,5.0,6053,8a72708bc
2542,3.0,12318,3ebe9f7af
2543,6.0,3577,f6db28991
2544,4.0,6846,cb07ad856
2545,15.0,5747,8d83c952c
2546,7.0,4537,262d7f006
2547,3.0,11347,8b6690d89
2548,8.0,3624,cc4e55d5b
2549,5.0,4236,3a97c693e
2550,10.0,3278,ae116d640
2551,4.0,6720,57f2482cc
2552,5.0,5009,fe09dbb56
2553,0.0,1204,d6a2a2e37
2554,4.0,9784,49b868ae2
2555,2.0,9569,40fa64194
2556,3.0,10125,7c82670f8
2557,2.0,2368,2d9bdbca9
2558,3.0,1169,ab2bb4a0c
2559,5.0,14973,941880ea3
2560,6.0,12200,e56dc823a
2561,2.0,6226,cb0e74ef1
2562,7.0,6861,8aa432e1d
2563,2.0,9511,f2be40d43
2564,1.0,7924,956548cd3
2565,4.0,5981,d1f444e66
2566,3.0,7530,8d91ae666
2567,7.0,11534,c5574bf3d
2568,7.0,6468,d1265050f
2569,4.0,1674,8b1be44c6
2570,1.0,12590,035ff37c6
2571,4.0,3400,72c626d6c
2572,1.0,2443,01dac4b22
2573,5.0,7772,1100bff90
2574,2.0,3879,adbce8472
2575,7.0,7469,b38e94f39
2576,2.0,10958,65f311c09
2577,2.0,10993,a90161422
2578,2.0,11769,936fc22ce
2579,2.0,9712,9ceada263
2580,4.0,13503,3dd380ccb
2581,3.0,10706,929528b36
2582,5.0,11695,65ba8b6a0
2583,2.0,313,aafb75ee8
2584,4.0,13277,550f8a3da
2585,5.0,12476,fed799a78
2586,4.0,8885,9684a1603
2587,2.0,8075,1696809dd
2588,8.0,11580,b589d804e
2589,2.0,4041,d46a58371
2590,1.0,5728,8c76e6356
2591,8.0,9131,4d7fd1ee8
2592,4.0,12444,a46ad5cc3
2593,3.0,12483,f80157011
2594,4.0,2768,4b6c04393
2595,1.0,14712,316f30229
2596,3.0,4967,111be067f
2597,14.0,10288,244144067
2598,5.0,8945,b356b0f05
2599,2.0,11828,c996b2baf
2600,4.0,2231,ca902248f
2601,3.0,4847,03e429963
2602,2.0,6952,d3fd60eb9
2603,3.0,2555,1e0be9e49
2604,2.0,13370,1a783228c
2605,1.0,4419,cf8250644
2606,4.0,7384,199277f1a
2607,6.0,1938,c66946e39
2608,5.0,11165,a1543decd
2609,1.0,14871,5aff9022b
2610,1.0,6520,704502836
2611,5.0,4194,c228bf013
2612,8.0,14613,f6dc58442
2613,4.0,950,6dac572be
2614,2.0,12701,f4ab04385
2615,10.0,1306,c5f20f40f
2616,2.0,11218,6ca8ebdbd
2617,5.0,12264,a1b34954b
2618,5.0,11611,1da3eb996
2619,10.0,10045,620ebd7ab
2620,4.0,9847,79f358573
2621,2.0,8630,992170cac
2622,4.0,1089,df8ad80b3
2623,1.0,10268,c7bb75711
2624,6.0,12010,829ba7bfc
2625,4.0,7912,4247730f1
2626,4.0,7479,6afc6acee
2627,4.0,3910,96eb3ec09
2628,1.0,4244,19fe29040
2629,5.0,519,2cea63a41
2630,1.0,8979,64ca585d9
2631,5.0,13199,bf5bf91a2
2632,4.0,8160,c8eef30bd
2633,5.0,11785,c18984292
2634,0.0,8404,2b54ee792
2635,0.0,6685,a5d08e982
2636,4.0,1014,50e35cd70
2637,5.0,9680,b84319e15
2638,10.0,2641,82a108c64
2639,2.0,13076,e03ec2a98
2640,23.0,2572,b2385d700
2641,4.0,5891,5a2a433c2
2642,4.0,3224,dbaa03313
2643,3.0,12111,aca9ddee7
2644,2.0,1,6296e909a
2645,1.0,9648,5e2e48bb2
2646,3.0,5935,9137fd90c
2647,1.0,5475,cca005e96
2648,6.0,12393,8b9c38ed2
2649,2.0,12324,8e7c16add
2650,5.0,4817,8849d3fe9
2651,1.0,3145,6c4d7b09f
2652,5.0,11245,581100fe5
2653,2.0,14024,c8e2a9092
2654,5.0,10498,02126e289
2655,3.0,10995,67af2d880
2656,2.0,10658,d3975e1bd
2657,2.0,13702,b98610e10
2658,1.0,6370,0935ab38b
2659,1.0,9553,ad4a30fcb
2660,2.0,5785,a804fded8
2661,1.0,10124,2b530d418
2662,5.0,12555,567c1ab71
2663,5.0,6077,08428917f
2664,2.0,11468,071753413
2665,3.0,1006,6f3e5cbd8
2666,2.0,6162,393d6bda1
2667,4.0,272,d13d93f69
2668,5.0,3383,655bbbcc8
2669,6.0,8772,7a12e98d8
2670,2.0,6078,31049dc2e
2671,0.0,28,7843a9dca
2672,4.0,7679,5bf976dd7
2673,5.0,6020,634aa14a6
2674,9.0,13226,b76e8c452
2675,2.0,1295,da5295aaf
2676,3.0,8797,da9b9db54
2677,2.0,11254,3d6f14681
2678,2.0,8731,28c34e5dc
2679,6.0,1628,1d86e9d9d
2680,4.0,574,6e3457b81
2681,6.0,2309,d79342c8d
2682,5.0,9584,3091d24f7
2683,3.0,4286,49382f7cb
2684,3.0,2760,eeaa5c53c
2685,5.0,4005,95bc62678
2686,3.0,6940,cacbb858d
2687,5.0,8806,1942485f8
2688,3.0,6207,95183dc31
2689,5.0,8134,5550a68dc
2690,5.0,14474,2e77e1c78
2691,4.0,789,0b57ed86a
2692,5.0,2077,bf5c5cded
2693,5.0,3722,00156db4a
2694,7.0,7526,8bb34f0bd
2695,3.0,14677,64f5e2165
2696,2.0,4650,ba2d4e877
2697,3.0,13514,72ec92880
2698,11.0,10969,6220663ba
2699,0.0,5752,98c36e1bc
2700,6.0,3248,865ee6652
2701,5.0,2312,324266c95
2702,4.0,13055,9679275a3
2703,4.0,11906,0ca524fbf
2704,3.0,1957,ec53a8725
2705,2.0,6344,0ce866a04
2706,5.0,4210,d38ce48c2
2707,2.0,10194,5a181c011
2708,9.0,14300,5fb30c1f8
2709,1.0,10055,da9d78f91
2710,5.0,1793,e914bdd82
2711,4.0,9793,d29627289
2712,2.0,12811,b623d9449
2713,3.0,6372,796cc971d
2714,0.0,11921,c7b7dae2f
2715,2.0,12213,41be30895
2716,3.0,11616,b60bc872a
2717,6.0,6843,ffe2090b3
2718,3.0,937,753654b70
2719,2.0,5608,f64329201
2720,3.0,13018,10b669bea
2721,7.0,7866,331a745e8
2722,2.0,14082,09e64ce2b
2723,3.0,527,da8a47785
2724,7.0,10214,26e7f93e8
2725,3.0,4854,2a6884283
2726,6.0,11600,474294e01
2727,5.0,3649,a338df612
2728,3.0,4172,ef15e6473
2729,4.0,14410,35542ae3e
2730,5.0,11312,cf574d89c
2731,3.0,10418,8fd0bd843
2732,4.0,10446,330f0e19a
2733,1.0,11888,4348b169a
2734,2.0,6519,bc4ba2449
2735,2.0,337,1a9733afb
2736,1.0,7512,739cd2d34
2737,14.0,1446,183eb3fe5
2738,4.0,2705,d3b7112e2
2739,1.0,1379,a710da2ab
2740,6.0,9031,d9f692e74
2741,5.0,1232,885b7eb9b
2742,4.0,14094,f3f8d5097
2743,2.0,6505,a08030c6f
2744,8.0,1571,8a99dadaf
2745,3.0,2985,d81afce4f
2746,5.0,11272,6edf4f4fb
2747,4.0,14221,608a58c8e
2748,4.0,8065,a36e3c034
2749,3.0,3807,7adb5f44c
2750,3.0,3540,7a23bdbdc
2751,8.0,8876,c83fe0079
2752,2.0,666,cd4b05b8c
2753,3.0,14121,7d967671a
2754,0.0,6069,1fab6916e
2755,1.0,10872,9fd0556db
2756,13.0,9637,708189e17
2757,3.0,9869,0cf709a59
2758,4.0,7886,15592a54c
2759,5.0,9222,1b6c5e07e
2760,4.0,10690,3fe9fc6d9
2761,5.0,1467,467aed7e3
2762,5.0,4982,21415ffb9
2763,3.0,8884,382cc2865
2764,2.0,13713,b76a6d7fa
2765,3.0,4870,c37b2e740
2766,1.0,7873,23eddf1d8
2767,6.0,14517,a76cbec89
2768,1.0,10715,387a2639c
2769,2.0,10911,504134fd6
2770,5.0,5822,3d011c364
2771,5.0,1350,a43071ff0
2772,16.0,14982,54b6c1d72
2773,5.0,6086,75f3c2e36
2774,10.0,6588,fa3b3b348
2775,8.0,207,8f85e69ee
2776,5.0,11920,c67b1fa40
2777,3.0,14685,0fcc3cefe
2778,9.0,7388,bd9d521c5
2779,3.0,5429,68a603bc3
2780,1.0,5778,d72bc7206
2781,5.0,10077,94e9e97c4
2782,5.0,14136,39c654eaa
2783,1.0,6442,3a9efa973
2784,4.0,4015,f3452afa7
2785,2.0,10670,a6e1f4504
2786,1.0,5876,624fadbd4
2787,4.0,3637,bd6a6d0dd
2788,1.0,12911,bdc5ffaba
2789,2.0,7523,999d24492
2790,1.0,13828,78cf59390
2791,2.0,2173,8aeda3d62
2792,4.0,1801,df7aa79a4
2793,5.0,2941,2318247fb
2794,3.0,293,0fb490c9b
2795,2.0,8517,09e39377f
2796,8.0,1093,e93afb8ff
2797,2.0,11857,02e072cbd
2798,3.0,1257,f95b39c6f
2799,5.0,4008,03f65bdd3
2800,3.0,12724,7f33563b9
2801,2.0,6466,133c0e6b9
2802,7.0,10515,d64f2a210
2803,1.0,2149,79d5a2615
2804,1.0,11644,782abc2de
2805,7.0,140,b36616178
2806,4.0,11952,326a3c785
2807,4.0,3458,048519a46
2808,5.0,2464,cac68ead1
2809,1.0,1593,7e29d5a9d
2810,2.0,7014,7efd5522d
2811,1.0,12464,0490c8df1
2812,5.0,6740,36f7fbe5a
2813,7.0,2745,bcb22c952
2814,4.0,12378,e1c5d6ba9
2815,3.0,9549,bcfea60f5
2816,10.0,559,f17d4ab32
2817,4.0,7375,0d55c2e2b
2818,1.0,7177,581ce1910
2819,6.0,10218,90a7474ec
2820,7.0,838,da5ae6aa9
2821,2.0,1982,4e8daf8fd
2822,5.0,10919,f8b975c1f
2823,3.0,12371,fe4b30cfb
2824,4.0,13806,bf0dd40e3
2825,1.0,11736,ac498ad58
2826,5.0,7019,17b2d4cd6
2827,3.0,4128,8071fcc9c
2828,7.0,1724,022b37ea0
2829,4.0,14951,c6d39a0fa
2830,4.0,1020,76288167b
2831,1.0,12097,fe3d33ae1
2832,3.0,8639,7c4b2e0c0
2833,2.0,6276,a6bc8d1a6
2834,7.0,12232,b991a694f
2835,1.0,5817,36ed4f417
2836,3.0,6789,aeb17dd99
2837,1.0,9649,b9005c792
2838,4.0,5963,11cc5a797
2839,3.0,2448,8f26b1b5c
2840,6.0,1407,d5176f7eb
2841,1.0,9548,ed7754046
2842,7.0,1783,6c3222742
2843,3.0,5951,5fed61438
2844,13.0,13717,f4060848e
2845,4.0,10175,e1d86f0b6
2846,2.0,11285,1e5aeb31d
2847,25.0,12784,6da1ee245
2848,11.0,9707,8a1e12a30
2849,23.0,8079,43fe381b3
2850,3.0,855,7e87938c3
2851,5.0,12668,572e98234
2852,3.0,13322,a6c9fd936
2853,2.0,14344,f6003c18b
2854,2.0,7230,51c04983b
2855,11.0,13380,9d87fbd92
2856,4.0,2679,94ec1c180
2857,6.0,463,75a4a14ac
2858,4.0,11647,cfae2101c
2859,4.0,9422,76b67f389
2860,5.0,4853,f892c5908
2861,13.0,14662,315d0e254
2862,1.0,9903,99859bab7
2863,2.0,9519,73680f695
2864,4.0,9242,4dbcd1d36
2865,1.0,2697,acf9a72ca
2866,10.0,259,1c59cecac
2867,10.0,2750,73f5dad5b
2868,2.0,8181,ff2cf88a0
2869,3.0,5025,21a56b530
2870,5.0,263,d78d1dec0
2871,3.0,747,181fb7dae
2872,3.0,2642,76f668025
2873,2.0,14977,472e86a83
2874,3.0,11910,f982548b8
2875,12.0,1526,fd67a3f2c
2876,1.0,3000,c62de8a15
2877,3.0,2670,52cf4a759
2878,1.0,12120,1c3f75c04
2879,3.0,13440,591909a93
2880,4.0,13173,146f076cf
2881,4.0,8619,9ca6debf5
2882,0.0,11618,729d8ba72
2883,3.0,1787,fe5bc83d2
2884,1.0,6839,955e7c5cf
2885,5.0,7982,f0137d4e3
2886,2.0,8558,9ba7b7b9c
2887,1.0,11032,802290aa5
2888,4.0,6382,14f9ffbbc
2889,3.0,10310,82905a82e
2890,5.0,9117,fa89bfa82
2891,6.0,13123,9a48cc316
2892,1.0,5497,e0ec9b89c
2893,3.0,8511,2f4aa5ad9
2894,0.0,5402,e2ce25661
2895,2.0,1387,f0ee32b27
2896,6.0,7974,e1e58cd50
2897,5.0,4724,8b2be8807
2898,2.0,13130,6bec28b35
2899,2.0,12089,b5475edf9
2900,4.0,11324,96b39751e
2901,6.0,5349,9801a0f9c
2902,8.0,910,4298e4c15
2903,5.0,6891,c0c1504db
2904,4.0,10135,eb5ce7ea2
2905,5.0,13122,1e011d469
2906,1.0,10528,167a6dcf3
2907,0.0,10484,d36f47834
2908,2.0,556,87f4ea65f
2909,3.0,2559,a561b2487
2910,5.0,8722,e74dd0579
2911,5.0,5979,a1d05e431
2912,1.0,5652,4d1d8655a
2913,3.0,4089,d83f60849
2914,4.0,3572,86ea9dda0
2915,1.0,4336,4696fb463
2916,5.0,2714,7b7b7b71e
2917,5.0,12056,4f66fa0c3
2918,2.0,6368,bc7ea0a3e
2919,7.0,592,c69842c2a
2920,1.0,2412,de993a4c9
2921,2.0,11295,e5aa922d9
2922,2.0,7079,13469fc6a
2923,5.0,11871,f64a1a0c4
2924,1.0,4200,acca0b2ed
2925,6.0,3616,f3a9092a2
2926,1.0,14697,3313aa06f
2927,3.0,14724,27b5a9db5
2928,1.0,12498,c6f877dda
2929,9.0,13274,835fdb873
2930,1.0,3290,ed10d7ee5
2931,1.0,5105,9115f86cb
2932,5.0,481,86547ad6d
2933,0.0,6763,12537b530
2934,1.0,7615,e6151d695
2935,7.0,8790,81ea0e01a
2936,5.0,7103,b5b9f6e99
2937,6.0,13348,9a627ad95
2938,2.0,5618,c11df559d
2939,3.0,8444,2bbe22924
2940,4.0,11219,9c178d0f4
2941,4.0,1518,e19ee42ce
2942,2.0,8532,a1019e087
2943,2.0,5928,faa62a75b
2944,10.0,1187,71d834666
2945,1.0,11686,03c6478b9
2946,4.0,2014,0f0219fd7
2947,0.0,185,eab8c8c03
2948,5.0,12731,ee4cb45ea
2949,1.0,4717,33eaf34b3
2950,0.0,13928,d8f3da4b6
2951,5.0,174,03b0568b3
2952,12.0,93,370fe2afb
2953,7.0,8000,22c2f101e
2954,3.0,806,c9439e71b
2955,2.0,6018,0b2e2526c
2956,3.0,6496,d5abad72c
2957,5.0,8369,348665874
2958,3.0,13061,f32959003
2959,11.0,12105,4133ec13c
2960,4.0,2248,249af4201
2961,3.0,8764,4cbc3433e
2962,8.0,2369,2ad939a78
2963,4.0,8504,75f582ad6
2964,5.0,6963,e2ecf822a
2965,5.0,3007,5ec697bec
2966,1.0,13188,97e08141e
2967,5.0,13772,c8c8ce5d4
2968,2.0,3557,0822db812
2969,2.0,2118,8d862cd26
2970,4.0,12557,7b84a3913
2971,3.0,2425,9804a7d82
2972,6.0,14717,7eae805cd
2973,6.0,5199,f78698cc4
2974,4.0,11927,0faf7f0ae
2975,2.0,1733,45c2eb379
2976,3.0,5314,5cd76da7d
2977,1.0,9193,43c623f94
2978,3.0,712,90e1edc71
2979,6.0,5237,6c6a5b5ac
2980,1.0,13960,c39793853
2981,1.0,2634,52a88696e
2982,3.0,11242,e276617a4
2983,4.0,5713,c82705cf4
2984,1.0,934,b05a3ca1d
2985,5.0,8496,f60779a3b
2986,5.0,5774,73a2be705
2987,4.0,5447,09cc3f346
2988,3.0,2316,d03356a0e
2989,1.0,2243,94a4357dd
2990,4.0,4638,a9e4d6df7
2991,5.0,5228,067cacbb5
2992,1.0,2719,082838f84
2993,5.0,5342,efb7343fa
2994,5.0,9415,6842b7ff9
2995,3.0,11948,8a17130c3
2996,4.0,8732,72b996452
2997,5.0,445,dc1c9f8d5
2998,6.0,13859,9d4cf29f6
2999,9.0,4850,533c528ec
3000,4.0,5451,804e56f9b
3001,5.0,5389,81ecf4cda
3002,3.0,9161,48c9474d9
3003,5.0,5696,ecfcb4430
3004,4.0,12607,75fccfb43
3005,5.0,8389,2aadf6110
3006,5.0,11891,ebc345fe0
3007,1.0,6767,adb33dd61
3008,6.0,7878,d46569700
3009,3.0,9115,d8060a227
3010,5.0,14844,6ef02d7e9
3011,1.0,5759,344b9632c
3012,3.0,3962,7993a02ee
3013,4.0,13057,8717133d3
3014,3.0,4886,7cd5e5195
3015,1.0,473,2e1d3ae52
3016,7.0,14391,f7be274e0
3017,7.0,12694,a3853c992
3018,3.0,8871,5955c1678
3019,3.0,12362,451d17b57
3020,1.0,8811,0a3fc490f
3021,3.0,11046,618bb4def
3022,5.0,6711,0c752844d
3023,4.0,13083,1ac22584b
3024,1.0,13740,336504b7d
3025,4.0,4730,d40e98a9b
3026,13.0,13142,70a7a71fe
3027,7.0,580,487abc5e1
3028,12.0,4342,7cfb6fe9c
3029,2.0,8528,f5b2c6fc0
3030,4.0,3264,a30e92cfd
3031,1.0,14645,ac2f56dbf
3032,4.0,4813,3f834da3b
3033,10.0,8277,f15cd5cd9
3034,3.0,9305,4ae292968
3035,3.0,8524,992feb0f1
3036,4.0,7030,e989ad83f
3037,4.0,8367,6114449db
3038,1.0,11246,a9c968c38
3039,4.0,6480,c239d1834
3040,1.0,13259,fdb71d0c8
3041,5.0,11478,0e922caab
3042,2.0,14101,8b9739cef
3043,3.0,3453,0fd78af13
3044,1.0,10156,8d047d078
3045,1.0,13235,2fa65607f
3046,1.0,6586,d1f01fc04
3047,2.0,7430,b7dda91fe
3048,4.0,1480,b2c120250
3049,2.0,14190,ab1ed5c13
3050,9.0,2766,6e77550de
3051,3.0,3724,0211e2f2d
3052,3.0,14989,a01ab5b30
3053,1.0,11145,011350faf
3054,1.0,5662,6c121d784
3055,11.0,11774,4436738dd
3056,2.0,3773,56b5845d7
3057,1.0,4341,8010a808c
3058,2.0,9928,62d822791
3059,2.0,9067,34fd2f89a
3060,5.0,7146,ae0535c8c
3061,2.0,7644,bd7f07424
3062,7.0,1338,5bc5b43ae
3063,4.0,6101,1b4224c51
3064,1.0,11890,c64c9e2d4
3065,3.0,14571,88af83705
3066,3.0,411,219a1308d
3067,4.0,1228,fe3a83fe5
3068,1.0,1312,5d2f7761c
3069,4.0,13197,02c7d1b74
3070,7.0,14594,727b7e63a
3071,5.0,1188,1a4464471
3072,4.0,12174,5ecd80dba
3073,1.0,3914,039fea576
3074,3.0,4916,90ce48a71
3075,5.0,14512,bd53ebc9a
3076,2.0,1424,a5bed2b62
3077,3.0,13805,1c2dfa92d
3078,1.0,6548,5dbb2fd0b
3079,5.0,12878,29ca8f313
3080,1.0,3498,1d20ba693
3081,3.0,198,1eb8a0278
3082,1.0,10142,318c35c04
3083,3.0,6225,f8b6a9eda
3084,3.0,4338,343962804
3085,2.0,13167,bf20ac1c9
3086,2.0,7057,5e17c1fde
3087,5.0,5372,6d1d7bcd8
3088,2.0,6031,d56096e79
3089,4.0,8697,f93fe66ef
3090,5.0,2470,6b6cdfdfe
3091,11.0,7188,4e290a43a
3092,11.0,4926,eb6bb82fd
3093,5.0,14497,b0d64a249
3094,6.0,11150,6230b6c50
3095,2.0,8233,3d9346cfb
3096,2.0,13193,858b1443e
3097,2.0,5961,2d79d25fa
3098,1.0,13244,e1d40ecc1
3099,4.0,4490,7821d724c
3100,4.0,10358,4c674cc1f
3101,4.0,14452,788ea6e94
3102,2.0,3589,93e058345
3103,4.0,13031,35ce89b5c
3104,1.0,13231,ff618d36f
3105,1.0,12703,4747bead4
3106,8.0,9692,d565f7c6f
3107,1.0,8934,22937e80e
3108,1.0,8559,692bde33a
3109,2.0,14588,ccd14639f
3110,5.0,4613,615afad71
3111,1.0,8342,49a832741
3112,5.0,2454,86386b0c0
3113,1.0,3533,4d09e065d
3114,5.0,13390,218cf1849
3115,2.0,5550,5cc846427
3116,5.0,9113,b7351540f
3117,1.0,7419,24e2e049e
3118,4.0,1325,bde802b84
3119,2.0,14508,0edb4e3b2
3120,2.0,8737,a345b4406
3121,5.0,11416,de08c8d31
3122,3.0,10414,cb9aa1b3a
3123,5.0,12602,02e51a9e2
3124,16.0,7981,227b372a2
3125,2.0,6269,a4b96c3f3
3126,1.0,41,8ee223a17
3127,2.0,13350,6f14bc8cd
3128,2.0,4957,0ef640aaf
3129,6.0,11494,5eec2fedc
3130,1.0,10686,ce6afb606
3131,4.0,484,60b188249
3132,1.0,12150,22d381889
3133,5.0,9606,1f2065428
3134,0.0,3783,36b20cfb5
3135,5.0,6356,c61aef5bc
3136,6.0,387,3b1976326
3137,8.0,12996,3c008b0b7
3138,4.0,9018,274c7f123
3139,1.0,7943,e24a30aaa
3140,5.0,4131,558c419c0
3141,5.0,1723,7a9ca7419
3142,1.0,13298,01b8e6c14
3143,1.0,10435,583d4b36c
3144,2.0,12299,6c4af5f08
3145,3.0,12456,b1e8c0afc
3146,8.0,13833,a892f5fd3
3147,2.0,7265,8e1858e7f
3148,11.0,10347,1b8ef81e3
3149,4.0,6257,16a71f0de
3150,10.0,408,8705145ca
3151,5.0,14792,bec2fe7ad
3152,5.0,735,09c629b05
3153,4.0,6271,d24b8cde0
3154,1.0,75,259b10a3e
3155,6.0,12529,960f1a1d8
3156,3.0,1028,e0b6196d9
3157,5.0,12883,b0d54f76e
3158,1.0,1872,ef86c51b2
3159,3.0,11825,191660250
3160,6.0,13138,506bacb46
3161,3.0,7321,b859b9fa0
3162,9.0,7908,81af50144
3163,4.0,4925,752b2d9c5
3164,5.0,1429,92df22369
3165,9.0,8618,afe9d7dca
3166,3.0,11513,6da091c79
3167,2.0,4432,a9551ed6d
3168,2.0,1002,19dcd4753
3169,4.0,13537,2fd59d272
3170,4.0,7055,ebb34fea1
3171,9.0,7093,f20fa5c38
3172,1.0,245,6c054c4ef
3173,1.0,12791,f3c8fda0f
3174,3.0,11581,87e6807c7
3175,2.0,6473,52c49d6b6
3176,1.0,12495,563eaa005
3177,6.0,2917,6f551693a
3178,6.0,8670,c72bd65dc
3179,8.0,9623,4359d65e7
3180,5.0,3047,a94db6dc4
3181,11.0,8116,f4212d640
3182,2.0,8099,249540f2d
3183,1.0,6284,4ea44a5b0
3184,1.0,14805,27ef6e605
3185,11.0,3310,8d6c8d486
