,PetID,AdoptionSpeed,Type,Age,Gender,MaturitySize,FurLength,Vaccinated,Dewormed,Sterilized,Health,Quantity,Fee,VideoAmt,PhotoAmt,State,Breed,Colors
11599,9c8209bae,2,1,4,2,1,2,1,1,1,1,1,200,0,7.0,41401,Mixed Breed,Cream
11600,474294e01,1,1,1,2,1,2,2,2,2,1,1,0,0,6.0,41335,Mixed Breed,"Black, Yellow"
11601,44fff524f,4,1,1,1,2,1,3,3,2,1,5,0,0,2.0,41401,Mixed Breed,"Brown, White"
11602,ab87287a4,4,1,8,2,2,1,1,1,1,1,1,150,0,3.0,41326,Mixed Breed,"Brown, White"
11603,62c16fa1a,1,1,1,2,2,2,2,1,2,1,1,0,0,3.0,41326,Mixed Breed,"Brown, White"
11604,e7f5a8bd0,4,2,1,3,2,2,2,2,2,1,2,0,0,1.0,41326,Domestic Medium Hair,"Black, White"
11605,676b51817,3,1,120,2,2,1,1,1,1,1,1,0,0,3.0,41327,Mixed Breed,"Golden, Cream"
11606,e911008b8,1,1,8,2,2,1,1,1,1,1,1,0,2,8.0,41326,Mixed Breed,Golden
11607,a16f85c6f,3,1,2,2,2,2,1,1,2,1,1,50,0,3.0,41326,Mixed Breed,"Black, Brown"
11608,a688a434e,4,2,3,1,1,2,2,2,2,1,3,0,0,6.0,41330,Mixed Breed,"Black, Brown"
11609,77b890534,4,2,8,2,2,1,1,1,2,1,5,100,0,1.0,41326,Mixed Breed,Brown
11610,a6cf89c61,3,2,2,1,1,1,3,1,3,1,7,0,2,14.0,41326,Domestic Short Hair,"Black, Brown"
11611,1da3eb996,1,1,2,1,2,2,1,1,2,1,1,0,0,5.0,41326,Mixed Breed,"Black, Brown"
11612,2a154e41c,2,1,1,1,2,1,2,2,2,1,1,0,0,3.0,41401,Mixed Breed,White
11613,006610fe3,4,1,24,2,2,1,2,2,1,1,1,0,0,1.0,41326,Mixed Breed,Black
11614,7c1a39de5,1,2,3,1,3,1,2,1,2,1,1,0,0,1.0,41326,Mixed Breed,Black
11615,05fb5b403,3,1,1,2,2,1,2,2,2,1,1,50,0,1.0,41326,Mixed Breed,"Brown, White"
11616,b60bc872a,2,2,5,3,2,3,2,2,2,1,2,100,0,3.0,41401,Mixed Breed,"Black, Brown"
11617,b4f22a5ba,4,2,2,1,2,2,1,1,1,1,1,0,0,1.0,41326,Mixed Breed,"Black, Gray"
11618,729d8ba72,4,1,36,1,2,1,2,2,3,1,1,0,0,0.0,41326,Mixed Breed,"Brown, Golden"
11619,c4f512d95,3,2,2,3,2,1,2,2,2,1,4,0,0,4.0,41326,Domestic Short Hair,"Black, Yellow"
11620,3f3e1f288,3,1,2,1,2,2,3,3,2,1,1,0,0,2.0,41326,Mixed Breed,Cream
11621,c3269c5d7,0,2,1,2,2,2,2,2,2,1,3,0,0,4.0,41326,Mixed Breed,"Brown, White"
11622,c0b1f82b1,4,1,6,2,2,1,3,3,3,2,1,0,0,5.0,41401,Mixed Breed,Black
11623,13e385580,2,2,7,2,2,1,2,1,1,1,1,0,0,3.0,41326,Domestic Short Hair,"Brown, Golden"
11624,ba7d1a755,1,1,1,1,2,2,1,1,2,1,1,0,0,11.0,41326,Mixed Breed,"Black, White"
11625,e9e4424a6,4,1,4,2,2,2,1,1,1,1,3,0,0,2.0,41326,Mixed Breed,"Black, Brown"
11626,d1a9104a1,2,1,1,1,2,1,2,2,2,1,3,0,0,3.0,41330,Mixed Breed,"Black, Brown"
11627,939268f8e,2,2,1,1,2,3,2,1,2,1,1,100,0,4.0,41326,Mixed Breed,"Golden, Cream"
11628,d6715d925,2,1,1,1,1,2,2,2,2,2,1,0,0,2.0,41326,Mixed Breed,"Brown, White"
11629,7f4b91187,3,2,1,1,1,1,2,2,2,1,3,0,0,3.0,41401,Domestic Short Hair,"Black, Golden"
11630,6df1895ea,4,2,1,3,1,1,2,1,2,1,3,0,0,0.0,41401,Tabby,"Cream, Gray"
11631,0e1a2937a,3,1,4,2,1,1,2,2,2,1,1,0,0,2.0,41326,Mixed Breed,Brown
11632,475564ad6,2,1,7,1,2,2,3,3,3,1,1,0,0,3.0,41401,Mixed Breed,White
11633,2b1477c3c,1,2,8,2,2,3,2,2,2,1,1,100,0,4.0,41326,Mixed Breed,"Black, Brown"
11634,d9c0e3284,2,2,12,2,2,1,1,1,1,1,1,0,0,1.0,41326,Mixed Breed,"Brown, White"
11635,597ff6946,4,1,2,3,2,1,2,2,2,1,5,30,0,5.0,41401,Mixed Breed,"Black, Brown"
11636,0c46298f8,1,2,4,2,2,1,2,1,1,1,1,0,0,2.0,41401,Domestic Short Hair,Black
11637,3d9784a88,2,1,1,1,2,2,2,2,2,1,1,0,0,2.0,41330,Mixed Breed,"Black, Brown"
11638,290cdc8ee,1,1,2,2,1,3,1,1,1,1,1,0,0,7.0,41326,Shih Tzu,"Cream, White"
11639,151fabf52,1,2,3,2,1,2,2,2,2,1,4,0,0,1.0,41326,Domestic Medium Hair,"Black, White"
11640,44a0c16bc,4,1,120,1,2,1,1,1,3,2,1,0,0,2.0,41326,Shih Tzu,"Brown, White"
11641,bb2a61d2b,2,1,2,2,2,2,2,2,2,1,1,0,0,2.0,41326,Mixed Breed,Brown
11642,3050bd8df,3,1,4,2,2,1,1,1,2,1,1,0,0,3.0,41401,Mixed Breed,"Black, White"
11643,d7bb5cf59,2,2,7,1,2,1,2,1,1,1,1,0,0,1.0,41326,Domestic Short Hair,"Yellow, White"
11644,782abc2de,4,2,6,2,2,2,1,1,2,1,1,0,0,1.0,41326,Domestic Medium Hair,Golden
11645,3ed4ada33,4,2,2,3,3,1,2,2,2,1,4,0,0,3.0,41401,Domestic Short Hair,"Black, Brown"
11646,c6de9b701,4,1,60,1,2,2,3,1,1,1,1,0,0,6.0,41401,Mixed Breed,Brown
11647,cfae2101c,4,1,2,1,2,2,3,3,3,1,1,1,0,4.0,41332,Mixed Breed,Brown
11648,de1f49c9d,3,1,6,2,2,1,1,1,1,1,1,0,0,10.0,41401,Mixed Breed,"Yellow, Cream"
11649,e093c4886,3,1,2,2,2,1,2,2,2,1,1,20,0,1.0,41327,Mixed Breed,White
11650,cf2e67122,4,1,4,1,2,1,1,1,1,1,1,0,0,3.0,41326,Mixed Breed,Cream
11651,b5931099f,2,1,48,1,3,2,1,1,1,1,1,200,0,3.0,41326,Golden Retriever,Golden
11652,0a4b42306,0,1,30,3,3,2,1,1,2,1,2,0,1,3.0,41326,Golden Retriever,Golden
11653,f04da2f21,3,2,2,1,1,1,2,2,2,1,1,0,0,1.0,41401,Domestic Short Hair,"Black, White"
11654,1e7e220d7,1,1,2,2,2,1,2,1,2,1,2,0,0,10.0,41401,Mixed Breed,"Black, Brown"
11655,f0e24b0aa,4,1,24,1,2,1,1,1,1,1,1,120,0,1.0,41326,Mixed Breed,"Black, White"
11656,a4b85d322,3,1,24,1,2,2,3,3,3,2,1,0,0,2.0,41326,Mixed Breed,Cream
11657,0eaa0e3c6,1,1,36,1,1,2,1,1,1,1,1,300,0,1.0,41326,Schnauzer,"Black, White"
11658,ec39cb917,2,2,12,2,2,1,1,1,2,1,7,0,0,2.0,41326,Domestic Short Hair,White
11659,dbea554c3,2,1,1,1,2,2,2,1,2,1,1,0,0,7.0,41401,Mixed Breed,"Black, Brown"
11660,ecc64a258,4,1,3,2,1,1,3,3,3,1,1,0,0,1.0,41401,Mixed Breed,"Black, Brown"
11661,fcdf10cb0,3,1,1,2,2,1,2,2,2,1,1,0,0,1.0,41401,Mixed Breed,"Black, Gray"
11662,ece99daf7,4,2,15,2,2,2,2,1,1,1,1,0,0,3.0,41401,Oriental Short Hair,"Yellow, White"
11663,0714145e6,4,2,4,3,3,3,1,1,2,1,2,0,0,5.0,41326,Mixed Breed,"Black, Brown"
11664,95af010cb,2,1,2,1,2,1,2,1,2,1,1,0,0,3.0,41326,Mixed Breed,Brown
11665,d86f635fb,2,1,0,3,2,1,2,2,2,1,3,0,0,6.0,41326,Mixed Breed,"Brown, Yellow"
11666,7fe0a86f8,4,1,24,2,3,2,1,1,1,1,1,0,0,5.0,41326,Mixed Breed,Brown
11667,1e753137d,1,1,36,1,2,2,1,1,3,2,1,200,0,1.0,41326,Schnauzer,"Yellow, Cream"
11668,d7de7e8fd,4,2,1,2,2,1,2,2,2,1,1,80,0,3.0,41401,Domestic Short Hair,"Brown, Gray"
11669,3485ea1db,4,1,2,2,2,2,1,1,2,1,1,0,0,4.0,41401,Mixed Breed,Gray
11670,191043d9c,4,1,1,2,2,2,3,3,3,1,1,0,0,1.0,41324,Mixed Breed,"Golden, Cream"
11671,83976eb62,4,1,2,1,2,1,2,2,2,1,1,0,0,7.0,41326,Mixed Breed,Black
11672,b9893e2fb,3,2,24,2,2,2,1,1,2,1,1,0,0,5.0,41326,Domestic Short Hair,"Black, Brown"
11673,d3b4b6a8a,1,1,3,2,2,1,1,2,2,1,1,0,1,5.0,41327,Mixed Breed,"Black, Brown"
11674,e7176bba4,1,1,60,2,2,2,1,1,1,1,1,0,0,1.0,41326,Mixed Breed,"Black, White"
11675,710126170,2,1,12,1,2,1,1,1,1,1,1,0,0,3.0,41330,Beagle,"Black, Brown"
11676,75f94bea0,4,1,60,2,2,2,3,3,3,1,1,0,0,3.0,41326,Mixed Breed,Black
11677,ba72b4212,3,1,1,1,2,2,3,3,2,1,1,0,0,3.0,41326,Mixed Breed,"Black, Brown"
11678,95f2b5dc1,2,2,6,2,2,3,2,2,2,1,1,0,0,5.0,41326,Mixed Breed,"Black, Brown"
11679,1adb69797,1,1,1,1,2,2,3,3,2,1,1,0,0,1.0,41326,Mixed Breed,"Black, Brown"
11680,9351715a9,3,1,4,2,2,1,1,1,2,1,2,0,0,13.0,41326,Mixed Breed,"Brown, White"
11681,c18678ce5,1,2,3,1,1,1,2,1,2,1,1,0,0,1.0,41401,Domestic Short Hair,Yellow
11682,08bfdc66f,3,1,72,2,2,2,1,1,1,1,1,0,0,1.0,41326,Mixed Breed,"Black, Brown"
11683,e8e8a47fd,3,2,6,2,2,1,1,1,1,1,1,0,0,9.0,41326,Oriental Short Hair,"Brown, White"
11684,27e8956dc,3,1,12,2,2,2,1,1,1,1,1,0,0,3.0,41326,Mixed Breed,"Golden, Cream"
11685,cb11e3261,3,1,1,3,3,3,2,2,2,1,8,0,0,3.0,41336,Mixed Breed,"Black, Brown"
11686,03c6478b9,2,2,1,2,2,2,2,2,2,1,1,0,0,1.0,41326,Domestic Medium Hair,"Black, Brown"
11687,ce5e6e407,4,2,12,3,2,3,2,2,2,1,5,750,0,5.0,41401,Mixed Breed,"Brown, White"
11688,33752346b,2,1,3,3,2,2,2,2,2,2,2,0,0,4.0,41401,Mixed Breed,"Black, Yellow"
11689,133af5fc3,3,1,2,2,2,1,3,3,2,1,1,0,0,3.0,41326,Mixed Breed,Brown
11690,5043a32cb,3,1,3,3,2,1,2,1,2,1,2,0,0,3.0,41326,Mixed Breed,"Black, Brown"
11691,bbb0a9ac2,3,1,12,1,2,1,2,2,2,1,2,100,1,5.0,41326,Mixed Breed,"Black, White"
11692,ab1777794,3,1,3,2,3,1,2,1,2,1,1,0,0,4.0,41325,Mixed Breed,Brown
11693,2b4017cf2,4,2,18,1,3,2,1,3,1,1,1,0,0,5.0,41326,Tabby,"Black, Brown"
11694,f2117b204,2,2,4,1,2,1,1,1,2,1,1,0,0,2.0,41401,Domestic Short Hair,Golden
11695,65ba8b6a0,4,1,2,3,2,1,2,2,2,1,2,0,0,5.0,41336,Mixed Breed,Brown
11696,19a36eaab,2,1,2,2,2,1,1,1,2,1,1,0,0,5.0,41330,Mixed Breed,Brown
11697,c6d91de2b,3,1,0,3,2,1,1,1,3,1,3,0,0,5.0,41326,Mixed Breed,Brown
11698,998488372,2,1,5,2,2,1,2,2,2,1,1,0,0,13.0,41324,Mixed Breed,Brown
11699,cc0eced0d,2,2,12,1,2,1,1,1,1,1,1,0,0,2.0,41401,Domestic Short Hair,"Golden, Gray"
11700,b01a81451,3,2,1,2,2,2,2,2,2,1,1,0,0,5.0,41326,Domestic Short Hair,"Yellow, Gray"
11701,5458f8a35,2,2,2,2,2,2,2,1,3,1,1,0,0,5.0,41326,Domestic Medium Hair,"Black, Yellow"
11702,a678a4342,3,1,4,2,2,1,1,1,3,1,1,120,0,8.0,41401,Mixed Breed,Brown
11703,0eade2f7c,4,2,12,1,2,1,2,2,2,1,1,0,0,1.0,41401,Domestic Short Hair,"Black, Brown"
11704,7f4e5c2a0,3,1,9,1,2,1,2,2,2,1,1,0,0,6.0,41326,Mixed Breed,"Brown, White"
11705,063e2d021,2,2,2,1,1,2,2,1,2,1,1,0,0,5.0,41326,Domestic Short Hair,"Brown, Cream"
11706,8cfcbd9bb,1,1,18,2,2,1,1,2,3,1,1,200,0,3.0,41326,Mixed Breed,"Black, Brown"
11707,5ccf203a3,3,2,2,2,2,1,2,1,2,1,1,0,1,5.0,41332,Domestic Short Hair,"Brown, Golden"
11708,677282310,3,2,12,2,3,2,3,3,3,1,1,0,0,2.0,41327,Domestic Medium Hair,Black
11709,56f7b3216,4,1,4,2,1,1,2,2,2,1,1,0,0,5.0,41326,Mixed Breed,"Brown, White"
11710,637186543,4,1,12,2,2,1,1,1,2,1,1,0,0,1.0,41327,Mixed Breed,Cream
11711,2f03dc1f4,2,2,2,1,2,1,2,1,2,1,1,0,2,4.0,41332,Domestic Short Hair,"Cream, White"
11712,ef836c3d3,1,2,2,2,2,3,2,1,2,1,1,0,0,6.0,41326,Mixed Breed,"Black, White"
11713,187b92014,3,1,1,1,2,1,2,1,2,1,3,0,0,4.0,41401,Mixed Breed,"Black, Brown"
11714,f506d3fd2,4,2,3,1,2,1,1,1,2,1,1,50,0,6.0,41401,Domestic Short Hair,"Black, White"
11715,7ed568ab9,4,1,60,1,2,2,1,3,3,1,1,0,0,1.0,41401,Schnauzer,"Black, Gray"
11716,e468bfbca,1,1,1,1,2,2,1,1,2,1,1,0,0,1.0,41326,Mixed Breed,"Black, Brown"
11717,69975d223,4,2,12,2,2,2,3,3,3,2,1,0,0,1.0,41326,Domestic Medium Hair,"Black, Brown"
11718,748ca0bd4,1,2,9,1,2,1,1,1,1,1,2,0,0,4.0,41326,Mixed Breed,Cream
11719,6471c7195,4,2,3,1,2,1,1,1,2,1,1,0,0,3.0,41326,Domestic Short Hair,"Black, Gray"
11720,ccbaa4592,1,2,3,2,2,1,2,1,2,1,1,0,0,7.0,41401,Domestic Short Hair,"Black, Brown"
11721,a37c82165,1,1,12,1,3,1,2,1,1,1,1,0,0,1.0,41326,Mixed Breed,Brown
11722,4fec4436f,4,2,5,3,2,1,2,1,2,1,7,0,0,9.0,41326,Domestic Short Hair,"Black, Brown"
11723,de0202010,0,1,24,1,1,1,3,3,3,1,1,0,0,0.0,41326,Beagle,"Brown, White"
11724,d11ac47cb,3,2,1,2,1,1,2,2,2,1,1,20,0,5.0,41326,Mixed Breed,"Black, Brown"
11725,733b7cb27,1,2,12,1,1,3,1,1,1,1,1,0,0,3.0,41401,Domestic Long Hair,Black
11726,9c969d36e,3,2,4,2,3,2,1,1,2,1,1,0,0,3.0,41401,Tuxedo,"Black, White"
11727,6308b5232,2,2,1,3,1,1,2,2,2,1,5,0,0,8.0,41326,Domestic Short Hair,"Black, White"
11728,c7e8a87dc,2,1,8,1,2,1,1,1,1,1,1,120,0,10.0,41326,Bull Terrier,"Brown, White"
11729,574e7393b,4,2,1,3,1,1,3,3,3,1,11,0,0,0.0,41401,Tabby,"Black, Brown"
11730,2d2f6b042,4,2,13,2,2,1,1,1,2,1,1,50,0,3.0,41326,Mixed Breed,"Black, Brown"
11731,7fec0008f,4,2,4,1,2,1,2,2,2,1,1,0,0,1.0,41326,Domestic Short Hair,"Yellow, White"
11732,269a6756f,2,1,3,1,2,2,2,1,2,1,1,0,0,5.0,41326,Mixed Breed,"Black, Brown"
11733,cad25c91b,3,1,3,2,2,1,1,1,2,1,1,0,1,30.0,41401,Mixed Breed,"Brown, Yellow"
11734,84057a73d,2,1,3,2,2,1,2,1,2,1,1,0,0,2.0,41326,Mixed Breed,Brown
11735,97b32f734,2,1,5,1,3,2,1,1,1,1,1,0,0,2.0,41326,Spitz,"Black, Brown"
11736,ac498ad58,4,2,12,2,2,2,2,2,2,1,1,0,0,1.0,41401,Domestic Short Hair,Black
11737,f8d3b2e51,2,1,1,1,2,2,2,1,2,1,1,0,0,2.0,41330,Mixed Breed,Black
11738,6df28d790,4,1,2,2,2,2,2,2,2,1,1,0,0,5.0,41401,Mixed Breed,"Black, Brown"
11739,282c90ff4,4,1,2,2,2,1,2,1,2,1,1,0,0,1.0,41327,Mixed Breed,"Black, Brown"
11740,e257f17da,3,2,3,3,1,1,2,1,2,1,3,0,0,2.0,41326,Mixed Breed,"Black, Brown"
11741,ac9fefd28,1,2,3,1,3,2,1,1,1,1,1,30,0,5.0,41326,Mixed Breed,Gray
11742,b71eb2942,1,1,48,1,3,2,1,1,2,1,1,0,0,3.0,41325,Golden Retriever,Golden
11743,1ff9cda01,2,1,2,2,2,1,3,3,2,1,1,0,0,2.0,41326,Mixed Breed,"Black, Brown"
11744,30764a1fa,4,1,9,2,3,1,1,1,1,1,1,300,0,4.0,41326,Mixed Breed,"Black, White"
11745,189bb90dc,1,1,3,2,4,2,1,3,2,1,1,0,0,1.0,41336,Belgian Shepherd Malinois,Brown
11746,d9b894731,1,2,2,2,1,1,2,1,2,1,1,0,1,5.0,41326,Domestic Short Hair,"Black, White"
11747,a929a9f48,2,1,1,1,2,3,2,2,2,1,1,0,0,3.0,41327,Mixed Breed,"Black, Brown"
11748,391da7c7d,4,1,2,1,1,2,2,2,2,1,1,50,0,1.0,41326,Mixed Breed,"Brown, Golden"
11749,fd60c4aa4,1,2,1,1,3,2,2,1,3,1,1,0,0,4.0,41326,Domestic Medium Hair,"Black, White"
11750,8ad937f6c,1,1,2,2,3,1,2,1,2,1,1,150,0,3.0,41326,Mixed Breed,"Brown, White"
11751,f26f1acb2,1,1,24,2,1,3,3,3,3,2,1,0,0,2.0,41401,Shih Tzu,"Gray, White"
11752,9edf8fff1,1,2,18,1,2,1,2,1,1,1,1,0,0,1.0,41401,Domestic Short Hair,"Gray, White"
11753,f4e748c72,1,2,2,3,1,2,2,2,2,1,3,0,0,3.0,41326,Mixed Breed,"Black, Gray"
11754,953e3ebd4,3,1,2,1,3,1,1,1,2,1,1,0,0,3.0,41326,Mixed Breed,"Black, Brown"
11755,283d93104,3,1,3,2,2,2,1,1,2,1,1,0,0,6.0,41326,Mixed Breed,"Black, Brown"
11756,726488db4,3,2,2,3,2,2,2,2,2,1,4,0,0,8.0,41401,Mixed Breed,"Black, White"
11757,bbc6d3812,2,2,3,2,2,2,2,1,2,1,1,0,0,5.0,41326,Mixed Breed,"Black, Brown"
11758,44ddc2e22,2,1,49,1,1,3,1,1,1,1,1,0,0,1.0,41324,Shih Tzu,"Brown, Cream"
11759,0146f6d2c,1,1,1,2,2,2,1,1,2,1,1,0,0,1.0,41326,Mixed Breed,"Brown, White"
11760,469bd2504,2,1,2,1,2,1,2,2,2,1,1,0,0,3.0,41401,Mixed Breed,"Black, White"
11761,3021613fd,4,1,24,1,2,2,3,3,3,1,1,0,0,1.0,41326,Mixed Breed,Black
11762,01958f464,4,1,8,2,3,1,1,1,2,1,1,100,0,4.0,41326,Pit Bull Terrier,"Brown, White"
11763,ee8c56246,4,2,2,3,1,2,2,2,2,1,4,0,0,2.0,41326,Domestic Short Hair,"Black, Brown"
11764,e248258bb,4,2,3,3,1,1,1,1,2,1,3,50,0,10.0,41330,Domestic Short Hair,"Brown, Gray"
11765,0090eb457,4,1,4,2,1,1,3,3,3,1,1,0,0,4.0,41327,Mixed Breed,"Brown, White"
11766,55b799287,4,2,1,2,2,2,2,2,2,1,2,0,0,8.0,41326,Mixed Breed,"Black, Yellow"
11767,566dcbd9f,4,1,2,1,2,2,1,1,1,1,1,0,0,1.0,41330,Mixed Breed,"Black, Brown"
11768,eeb377c0b,4,1,6,2,1,1,1,1,2,1,1,0,0,2.0,41326,Mixed Breed,"Black, Brown"
11769,936fc22ce,3,1,2,2,2,2,2,1,2,1,1,0,0,2.0,41326,Mixed Breed,Cream
11770,92935062a,3,2,14,2,3,3,1,1,1,1,1,0,0,12.0,41330,Mixed Breed,Brown
11771,017eda6dc,1,2,8,2,2,1,3,1,2,1,1,0,0,4.0,41367,Mixed Breed,Gray
11772,e8e461026,2,2,2,2,2,2,1,1,2,1,1,0,0,9.0,41401,Mixed Breed,White
11773,c932005f5,3,2,4,1,2,2,2,1,2,1,1,0,0,5.0,41326,Tuxedo,"Black, Brown"
11774,4436738dd,1,1,1,3,2,2,1,1,2,1,5,0,0,11.0,41401,Mixed Breed,"Black, Brown"
11775,ef690f7c1,2,1,60,2,2,2,1,1,1,1,1,0,0,1.0,41326,Schnauzer,Gray
11776,0ac71c2c1,1,2,12,1,3,1,1,1,1,1,1,0,0,2.0,41401,Domestic Short Hair,"Black, White"
11777,d4f813a7e,3,1,1,2,2,2,2,2,2,1,1,0,1,5.0,41330,Mixed Breed,"Black, Brown"
11778,c38d0b5ea,1,1,1,1,2,2,3,3,3,1,1,0,0,2.0,41326,Mixed Breed,"Brown, White"
11779,ef30ade75,2,1,2,1,2,1,2,1,2,2,1,0,0,2.0,41336,Mixed Breed,"Black, Brown"
11780,d026d2fb8,4,2,7,2,1,2,2,2,2,1,1,0,0,3.0,41330,Tiger,"Black, Golden"
11781,bdeeb6fe2,2,1,2,2,2,1,2,1,2,1,1,100,0,2.0,41326,Mixed Breed,"Black, White"
11782,a99a82e6d,3,1,5,2,1,1,1,1,1,1,1,0,0,8.0,41401,Mixed Breed,"Brown, Golden"
11783,8a15669da,4,2,7,1,1,1,1,1,1,1,1,10,0,1.0,41327,Domestic Short Hair,Black
11784,172305d1b,0,1,2,3,2,2,1,1,3,1,3,10,3,4.0,41326,Mixed Breed,"Black, Brown"
11785,c18984292,3,1,2,1,2,1,1,1,2,1,1,50,1,5.0,41326,Mixed Breed,Black
11786,fd2d48292,4,1,3,2,2,2,1,1,3,1,1,100,0,2.0,41327,Mixed Breed,"Yellow, Cream"
11787,34d903f17,4,1,4,2,2,1,1,1,2,1,1,100,0,3.0,41326,Mixed Breed,"Brown, White"
11788,5d3d1070a,4,2,7,2,2,3,3,3,3,1,1,250,0,1.0,41326,Mixed Breed,"Black, Gray"
11789,245d6e033,4,1,29,1,1,2,1,1,2,1,1,0,0,1.0,41336,Mixed Breed,"Black, Brown"
11790,935098bbf,3,1,3,1,2,1,2,1,2,1,1,50,0,1.0,41336,Mixed Breed,Black
11791,7993d67e3,3,1,2,2,2,2,1,1,2,1,3,0,0,10.0,41401,Mixed Breed,"Black, Brown"
11792,1ca147dd8,4,1,4,2,2,1,2,1,2,1,4,0,0,2.0,41326,Labrador Retriever,"Black, White"
11793,63051e3ca,1,1,9,1,3,1,1,1,1,1,1,300,0,1.0,41401,German Shepherd Dog,Black
11794,4f9031dce,3,2,3,3,2,2,2,2,2,1,3,0,0,0.0,41326,Mixed Breed,"Black, Cream"
11795,91389ff80,4,2,7,1,2,2,2,1,3,1,1,0,0,2.0,41327,Burmese,"Gray, White"
11796,24e0380f1,0,2,1,2,2,2,2,2,2,1,1,0,0,2.0,41326,Mixed Breed,"Brown, Cream"
11797,13dbd2170,4,2,3,2,2,1,1,1,2,1,1,0,0,1.0,41326,Domestic Short Hair,"Black, Brown"
11798,bc7b17cd5,3,1,3,3,2,1,1,1,2,1,2,0,3,6.0,41326,Mixed Breed,"Cream, White"
11799,e53933782,4,1,12,1,2,2,3,3,2,2,1,0,0,8.0,41326,Mixed Breed,Cream
11800,746f52206,1,1,36,2,1,1,1,1,1,1,1,200,0,4.0,41326,Maltese,White
11801,6b29b45d9,2,1,3,2,2,1,2,1,2,1,1,0,0,1.0,41330,Mixed Breed,Brown
11802,fb999f812,1,2,1,1,1,1,2,2,2,1,1,0,0,3.0,41326,Mixed Breed,Golden
11803,62b8390e7,4,2,3,2,1,1,2,2,3,2,1,0,0,0.0,41326,Domestic Short Hair,"Black, Golden"
11804,563854d72,2,1,2,2,2,3,1,1,2,1,1,0,0,5.0,41326,Mixed Breed,"Black, Gray"
11805,fa73b1181,4,1,9,1,2,2,1,1,2,1,1,0,0,4.0,41326,Mixed Breed,Brown
11806,ab309dd09,4,1,5,2,2,1,3,3,3,1,1,0,0,2.0,41401,Mixed Breed,Black
11807,64c2d93c9,3,2,2,2,2,1,2,2,2,1,1,0,0,2.0,41326,Domestic Short Hair,"Black, Golden"
11808,77e8dfeb9,3,2,3,2,2,2,2,1,2,1,1,0,0,2.0,41326,Domestic Medium Hair,Black
11809,05ab54e3c,4,1,3,2,2,1,2,1,2,1,2,200,0,4.0,41326,Mixed Breed,"Black, Brown"
11810,8e8080bbe,4,1,24,1,2,1,1,1,1,1,1,0,0,8.0,41326,Mixed Breed,Brown
11811,41a6a7467,3,1,24,1,3,2,1,1,1,1,1,0,0,1.0,41326,Mixed Breed,White
11812,4f3b3314c,1,1,36,1,3,2,1,1,1,1,1,0,0,1.0,41330,Mixed Breed,"Black, Brown"
11813,1099a5406,3,1,1,3,2,1,1,1,1,1,2,0,0,3.0,41330,Mixed Breed,"Black, Brown"
11814,ca92437c1,2,2,3,2,1,1,2,1,2,1,1,0,0,5.0,41401,Mixed Breed,Cream
11815,14155e8c0,4,1,84,2,3,1,1,1,1,1,1,0,0,1.0,41401,Labrador Retriever,"Brown, Cream"
11816,d7f1381ba,1,2,6,3,2,1,2,2,2,1,5,0,0,3.0,41336,Bobtail,"Yellow, White"
11817,4f629151c,1,2,2,1,1,2,2,2,2,1,1,0,0,3.0,41326,Domestic Short Hair,"Yellow, White"
11818,dd55841d4,2,2,2,1,2,2,2,2,3,1,1,0,0,2.0,41326,Mixed Breed,"Black, White"
11819,c6a3de42f,2,2,4,2,2,1,2,2,2,1,1,0,0,3.0,41326,Domestic Short Hair,"Brown, Gray"
11820,9b6883f3c,1,2,12,2,2,1,1,1,2,1,1,0,0,3.0,41335,Domestic Short Hair,"Brown, Cream"
11821,ed29f6592,3,1,2,1,2,2,2,2,2,1,5,0,0,1.0,41327,Mixed Breed,"Black, Brown"
11822,86c35033b,2,1,2,1,2,1,1,1,2,1,6,0,0,6.0,41326,Mixed Breed,Brown
11823,b1239feb4,2,2,2,2,2,2,2,1,2,1,1,0,0,5.0,41326,Mixed Breed,"Black, White"
11824,e1b3455c8,2,2,2,1,1,1,2,2,2,1,1,0,0,4.0,41326,Domestic Short Hair,"Gray, White"
11825,191660250,0,1,1,1,2,2,2,2,2,1,1,0,0,3.0,41326,Mixed Breed,"Brown, White"
11826,76c194060,2,1,2,1,2,2,2,2,2,1,2,0,0,2.0,41401,Mixed Breed,"Black, White"
11827,1f4ebd382,4,2,12,2,2,2,1,1,2,1,1,0,0,5.0,41326,Domestic Medium Hair,"Brown, White"
11828,c996b2baf,1,2,5,2,1,1,1,1,2,1,1,0,0,2.0,41336,Domestic Short Hair,Brown
11829,086ed2122,3,2,5,1,2,2,2,1,2,1,1,0,0,2.0,41326,Mixed Breed,"Black, White"
11830,18c45e502,1,2,2,1,3,2,2,1,3,1,1,0,0,3.0,41326,Mixed Breed,"Black, White"
11831,d147c39fb,1,1,10,2,1,2,3,3,3,1,1,0,0,1.0,41326,Shih Tzu,"Black, White"
11832,1e8b70d35,3,1,0,1,2,1,2,2,2,1,1,0,0,4.0,41401,Mixed Breed,Brown
11833,fda733a81,2,1,1,3,1,1,2,2,2,1,8,0,0,5.0,41401,Mixed Breed,"Brown, Gray"
11834,9af8f154b,4,1,2,1,2,1,2,1,3,1,1,0,0,3.0,41326,Mixed Breed,White
11835,fbc6507e7,2,1,36,2,1,1,1,1,1,1,1,0,0,4.0,41401,Spitz,Golden
