,Type,Name,Age,Breed1,Breed2,Gender,Color1,Color2,Color3,MaturitySize,FurLength,Vaccinated,Dewormed,Sterilized,Health,Quantity,Fee,State,RescuerID,VideoAmt,PetID,PhotoAmt,AdoptionSpeed,PetScore,Emotion
1080,1,Mandi,8,Mixed Breed,NA,2,Brown,#N/A,#N/A,2,1,1,1,1,1,1,0,Selangor,2e53c8cd2454a77eb195a039ee28b8f6,0,12c65f314,4,4,2,scared
1081,1,Mimi,60,Mixed Breed,NA,2,Brown,#N/A,#N/A,2,1,1,1,1,2,1,0,Selangor,275db2fab8dea7988d62be024d73dbad,0,f48b3cebb,3,4,6,playful
1082,1,Amelia,4,Schnauzer,Poodle,2,White,#N/A,#N/A,1,1,1,1,2,1,1,400,Selangor,80ca526fbefbe54b612cb7d560e66b93,0,f54d6a569,5,0,6.5,sad
1083,1,Cute Cute Cute Puppies,1,Mixed Breed,Mixed Breed,3,Brown,#N/A,#N/A,3,1,2,2,2,1,3,0,Selangor,29b3983f78791986378ebba50111aaf6,0,49e140a8e,5,3,1,playful
1084,1,Goldens Up For Adoption! :),24,Golden Retriever,NA,3,Golden,#N/A,#N/A,3,2,1,1,2,1,2,0,Selangor,39e0becfe7fe8d4089b585a05148dfa7,0,7b8a09f2d,5,2,4,timid
1085,2,"Snowy, Panda & Lady",3,Domestic Short Hair,Persian,1,Black,Brown,White,1,2,2,2,2,1,3,0,Perak,68610f668ae5881bf4c0fbd509ffe876,0,a688a434e,6,4,4,content
1086,1,Milo,2,Mixed Breed,NA,1,Brown,#N/A,#N/A,2,2,3,3,3,1,1,1,Negeri Sembilan,c992c6f97bb6cfb719fa9ccb3ef6e53b,0,cfae2101c,4,4,6,scared
1087,2,Nanao,24,Domestic Short Hair,NA,2,Black,Brown,White,2,2,1,1,2,1,1,0,Selangor,a26d63356df2a2e1866e528957edfbac,0,b9893e2fb,5,3,4,mean
1088,1,Dottie And Momo,4,Mixed Breed,NA,2,Brown,White,#N/A,2,1,1,1,2,1,2,0,Selangor,8b6c5cd067ada5f54ca5ffc7f7b5d896,0,9351715a9,13,3,7,timid
1089,1,Puppy,1,Mixed Breed,NA,3,Black,Brown,White,3,3,2,2,2,1,8,0,Johor,5232bdd1444960a257ccec9a41404320,0,cb11e3261,3,3,10,playful
1090,1,LOOKING FOR A HOME URGENTLY.!,2,Mixed Breed,NA,3,Brown,#N/A,#N/A,2,1,2,2,2,1,2,0,Johor,98c43994a3597a3b43fa0b6337d235ac,0,65ba8b6a0,5,4,8,playful
1091,2,Bobo,3,Domestic Short Hair,NA,1,Black,Gray,White,2,1,1,1,2,1,1,0,Selangor,61924d048c4d84b5aace9ecbc3095712,0,6471c7195,3,4,3,playful
1092,1,Chabee,8,Bull Terrier,NA,1,Brown,White,#N/A,2,1,1,1,1,1,1,120,Selangor,d4a8b5e64cd89e2f055b505383a8ee7a,0,c7e8a87dc,10,2,1,happy
1093,2,Skylax (Fully Vaccinated),13,Tortoiseshell,Domestic Short Hair,2,Black,Brown,Golden,2,1,1,1,2,1,1,50,Selangor,28524862fb4125cdeb126f24ca89e75d,0,2d2f6b042,3,4,8,timid
1094,2,Jolly,12,Domestic Short Hair,NA,2,Black,#N/A,#N/A,2,2,2,2,2,1,1,0,Kuala Lumpur,90569c3f7cb0af35cba5dac82c0ac9d7,0,ac498ad58,1,4,3,mean
1095,1,Shih Tzu,49,Shih Tzu,NA,1,Brown,Cream,White,1,3,1,1,1,1,1,0,Melaka,4b7e4b7faf646416e744922b72dac37a,0,44ddc2e22,1,2,4,happy
1096,1,Zone A2 P12,6,Mixed Breed,NA,2,Black,Brown,White,1,1,1,1,2,1,1,0,Selangor,37237ca3633d20c004ec76c0c2ddb4b7,0,eeb377c0b,2,4,6,timid
1097,1,AB3,2,Mixed Breed,Mixed Breed,2,Cream,#N/A,#N/A,2,2,2,1,2,1,1,0,Selangor,b53c34474d9e24574bcec6a3d3306a0d,0,936fc22ce,2,3,8,scared
1098,1,Angel,2,Mixed Breed,NA,3,Black,Brown,White,2,2,1,1,3,1,3,10,Selangor,33b1f399cd97a176468d683cc717e7ea,3,172305d1b,4,0,5,timid
1099,1,Prince Ã_Â©ÂŒÃ©ÂŒÃ¯Ã_Â©ÂŒÂ©ÂŒÃ¥Ã__ÂŒ_ÂŒÂ†Ã_Â«ÂŒ_ÂŒÂê,2,Mixed Breed,Mixed Breed,1,Black,#N/A,#N/A,2,1,1,1,2,1,1,50,Selangor,4e647092d3a619c5c5e3766e6106dd19,1,c18984292,5,3,8,happy
1100,1,Linda,3,Mixed Breed,NA,2,Yellow,Cream,#N/A,2,2,1,1,3,1,1,100,Pulau Pinang,fdd8882578638ef820a4f70343c1b167,0,fd2d48292,2,4,9,happy
1101,2,Candy Ã__ÂŒ_ÂŒ_Ã__ÂŒ_ÂŒ_,4,Domestic Short Hair,NA,2,Brown,Gray,White,2,1,2,2,2,1,1,0,Selangor,d1e1453dada02f864f4b1ac125813848,0,c6a3de42f,3,2,9,timid
1102,2,Comel,12,Domestic Short Hair,NA,2,Brown,Cream,White,2,1,1,1,2,1,1,0,Pahang,53c06400e7bada8a9a4dca7430057a31,0,9b6883f3c,3,1,5.5,"content,mean"
1103,1,James Bond,3,Mixed Breed,Mixed Breed,1,Black,Brown,#N/A,3,1,2,1,2,1,1,50,Negeri Sembilan,f8ac73e4e6354fca89ef2574d0bc50f5,0,a5205f8ab,4,4,7,scared
1104,1,Doodle & Noodle,36,Mixed Breed,Mixed Breed,1,Gray,#N/A,#N/A,1,2,3,3,1,1,2,0,Selangor,629e126d47a68678ce74b0cbe4e40c50,0,942af9028,6,3,9,happy
1105,2,Boo,7,Domestic Medium Hair,NA,2,Black,Brown,Yellow,2,2,2,1,2,1,1,0,Kuala Lumpur,62996b541298b302e9798f21f6914aae,0,b91ac808b,5,4,3,timid
1106,2,Putih,5,Domestic Medium Hair,Tabby,2,Cream,White,#N/A,2,2,2,1,2,1,1,0,Selangor,46c0b9faa6eff3646d7a67e55aa14c52,0,0955b54fd,5,1,2,timid
1107,2,Hobbes,2,Domestic Short Hair,NA,1,Golden,White,#N/A,2,1,1,1,2,1,1,0,Selangor,09771cded8c18d94a16a6548377410a8,0,e88aaa263,1,1,8,playful
1108,2,Jinga,12,Domestic Medium Hair,NA,2,Yellow,Cream,White,2,2,3,3,1,1,1,0,Kuala Lumpur,e544695bfc224a65590a01867df35f8e,0,6fa5384b8,4,4,8,timid
1109,2,3 Kitten<,3,Domestic Short Hair,Domestic Short Hair,3,Black,Brown,Gray,1,1,2,2,2,1,3,0,Selangor,9e9f7304cd2022597fe58071d9b35375,0,ebc345fe0,5,4,9,playful
1110,2,No Name,4,Domestic Short Hair,NA,1,Black,White,#N/A,1,1,2,2,2,1,1,0,Selangor,55f43a91bf4b1564272b2bba7de74273,0,9167921b2,3,4,5,sad
1111,2,No Name,10,Domestic Short Hair,NA,3,Golden,Gray,White,1,2,2,2,1,1,7,0,Labuan,2f937efcf4ba322be88458f6968106f8,0,23f45d56f,3,4,7,content
1112,1,Peanut,2,Belgian Shepherd Malinois,Mixed Breed,2,Black,Brown,Cream,2,2,1,1,2,1,1,150,Kuala Lumpur,dcbe6f49d89b1e5e06429dc599093b96,0,a63364c39,6,1,4,content
1113,2,Koko,9,Domestic Medium Hair,NA,1,Golden,#N/A,#N/A,1,2,2,2,2,1,1,0,Kuala Lumpur,42da866bfd42e5d8abee742ba703f38c,0,d229effbf,4,4,6.666666667,content
1114,2,Tom,9,Domestic Short Hair,NA,1,Brown,#N/A,#N/A,2,1,2,2,2,1,1,0,Melaka,f83ac73cdf0d1ae452734deae808e366,0,0faf7f0ae,4,4,10,content
1115,2,,1,Domestic Short Hair,NA,2,Black,Brown,#N/A,1,1,3,1,2,1,1,0,Kuala Lumpur,02d6f5b3dea207043caf9c0e9195b927,0,7a40628fd,3,3,9,happy
1116,2,Helo (colorpoint),2,Domestic Short Hair,NA,1,White,#N/A,#N/A,1,1,1,1,2,1,1,0,Selangor,39e3aa8b4863f15e1491385a38583480,0,a669b77aa,3,2,9,playful
1117,1,Yoda,24,Mixed Breed,NA,1,Black,Yellow,#N/A,2,2,1,1,1,1,1,0,Selangor,0a6dda5fb471f2abece20db3351cc147,0,c3750cec1,5,4,6.666666667,playful
1118,2,Tala,7,Domestic Medium Hair,NA,2,Brown,White,#N/A,2,2,2,1,2,1,1,0,Selangor,426b95ac7611d447835ed0dcd9091837,0,96cf0efdb,3,4,7,happy
1119,1,Peanut,24,Mixed Breed,NA,1,Brown,Cream,White,2,1,3,3,2,1,1,0,Selangor,ed6b5b872bde177afe456a2610bd63f5,0,235a61374,2,3,8,happy
1120,2,Buttercream,1,Domestic Short Hair,Tabby,1,Golden,#N/A,#N/A,2,1,2,1,2,1,1,0,Selangor,d1e1453dada02f864f4b1ac125813848,0,45a59c4e9,6,3,8,playful
1121,2,Tiny,4,Domestic Short Hair,NA,1,Yellow,White,#N/A,1,1,2,1,2,1,1,0,Selangor,36c0bba82bfe8d2935f4092642417d46,0,6f94c942b,2,1,9,happy
1122,1,Guinness,4,Labrador Retriever,NA,2,Black,#N/A,#N/A,3,1,1,1,2,1,1,0,Selangor,531fe177802f6f841ff581ba34b01ef1,0,3eaae43f3,3,1,7.833333333,"happy,playful"
1123,2,Orange Boy 1,1,Domestic Short Hair,Domestic Medium Hair,1,Golden,White,#N/A,2,1,2,2,2,1,1,50,Selangor,438a9bdce8ef4d5948fc40e422d34d0d,0,63e388a8e,8,1,5,timid
1124,1,Lucky,3,Mixed Breed,NA,1,Brown,#N/A,#N/A,2,2,2,1,2,1,1,0,Perak,2b669278d9858e9537d59e0ab91ff8d1,0,8420d063a,2,3,8,happy
1125,2,Orange,2,Domestic Short Hair,NA,1,Golden,#N/A,#N/A,2,1,2,2,2,1,1,0,Selangor,91e9dca52d80d9ff5ae47fcfc787efa5,0,9e046289f,2,3,8,mean
1126,2,"Along, Angah, Ude",3,Domestic Short Hair,Siamese,3,Black,#N/A,#N/A,1,1,2,3,3,1,3,0,Kuala Lumpur,7a442b3b93b88ff8f87d2c72bc5f431d,0,d6bd8b0f6,13,3,3,timid
1127,2,Eyeless Cat YuanYuan Ã__ÂŒ_ÂŒ_Ã__ÂŒÃ¬ÂŒ_Ã_Â«ÂŒÃ¬ÂŒÃ_Ã_Â«ÂŒÃ¬ÂŒÃ_,72,Domestic Short Hair,NA,2,Black,White,#N/A,2,2,1,1,1,1,1,250,Johor,8f955b588a9e571d8e267cd73cdd8a45,0,b4835265a,10,4,4.5,playful
1128,1,Chiclet,2,Mixed Breed,NA,2,Black,Brown,#N/A,2,1,2,1,2,1,1,0,Selangor,21d5cfba20cb42817fdcbef36d6543c3,0,5ffd4e822,5,2,8,content
1129,2,Ã_Â©ÂŒÃ–ÂŒÃ‹Ã__ÂŒ_ÂŒÂè Afu,11,Domestic Short Hair,Tabby,1,Yellow,White,#N/A,2,1,1,1,1,1,1,0,Selangor,d1e1453dada02f864f4b1ac125813848,0,4133ec13c,11,3,3.5,content
1130,1,T-bone,12,Shih Tzu,NA,1,Black,White,#N/A,2,2,1,1,2,1,1,0,Selangor,c3702561d117499e9f7e7e701423cef7,0,acf573d1c,1,3,5,playful
1131,1,Spotty,4,Mixed Breed,NA,2,Black,White,#N/A,2,1,2,1,2,2,1,0,Selangor,95481e953f8aed9ec3d16fc4509537e8,0,5adb4e661,6,3,7,playful
1132,1,BiBi,1,Mixed Breed,NA,1,Brown,#N/A,#N/A,1,1,2,2,2,1,1,0,Kuala Lumpur,c21964293515648bb8377032ad232f91,0,aca9ddee7,3,3,5.5,sad
1133,2,Unnamed,2,Domestic Medium Hair,NA,3,Black,#N/A,#N/A,3,2,2,2,3,1,2,0,Selangor,61924d048c4d84b5aace9ecbc3095712,0,18e41c818,5,2,8,content
1134,1,SoloGirl_Beagle Mix,2,Mixed Breed,NA,2,Black,White,#N/A,2,1,1,1,2,1,1,0,Selangor,8b6c5cd067ada5f54ca5ffc7f7b5d896,0,1c3f75c04,1,2,6,content
1135,1,Caleb,12,Terrier,NA,1,Cream,#N/A,#N/A,1,3,1,1,1,1,1,300,Selangor,88a21c30883ab70a93e09035e0a9a754,0,dcb42ee1e,1,2,10,happy
1136,1,Molly (short-term Ownership OK),15,Mixed Breed,NA,2,Black,Brown,Yellow,2,1,1,1,1,1,1,0,Kuala Lumpur,363e636ef3a26666e745894e5abfd8c9,0,3f0c30d12,4,4,4,"happy,sad"
1137,1,Victor,5,Spitz,Mixed Breed,1,Black,Brown,White,2,2,2,1,2,1,1,0,Selangor,aa66486163b6cbc25ea62a34b11c9b91,0,7c542e43e,2,3,7,sad
1138,1,Rosie,1,Mixed Breed,NA,2,Black,Brown,#N/A,2,1,3,3,2,1,1,0,Selangor,fa90fa5b1ee11c86938398b60abc32cb,0,22d381889,1,3,7,scared
1139,2,Tiqa,60,Domestic Short Hair,NA,2,White,#N/A,#N/A,3,1,1,1,1,2,1,0,Selangor,06809ceadd7d345e5946b4f338ea4400,0,9f0635623,5,3,4,playful
1140,1,Poppy,4,Mixed Breed,NA,2,Black,Yellow,Cream,2,2,1,1,2,1,1,0,Selangor,fc7d315a17b33e3b54d09a1afd742ced,0,86f4297b4,5,3,9.25,"sad,timid"
1141,2,Will And Grace,6,Domestic Short Hair,Domestic Short Hair,3,Golden,#N/A,#N/A,2,1,1,1,1,1,2,0,Kuala Lumpur,ffc64c6fa1aff33c6aa6523a12225ec3,0,e56dc823a,6,3,1,mean
1142,2,Puss & Boots,3,Domestic Medium Hair,NA,3,Black,Yellow,White,2,2,2,2,2,1,2,0,Selangor,5c398b2e18b16f0db83c53e682eada42,0,672e80119,6,4,5,playful
1143,2,Fervi & Auri,2,Domestic Long Hair,Domestic Medium Hair,1,Yellow,Cream,White,1,2,2,2,2,1,2,0,Terengganu,f8e92d3cbfdd0a78240837097dc6862c,0,0bd394ec8,2,4,8,happy
1144,2,Anak Kucing Terbiar 01,1,Domestic Short Hair,NA,1,Black,Brown,#N/A,1,1,2,2,2,1,1,0,Selangor,aa93f7a64b0c73be8d95d28fadf7094c,0,b8c1f4d0a,5,4,5.5,scared
1145,2,Rainy,2,Domestic Short Hair,NA,1,Black,#N/A,#N/A,1,1,2,2,2,1,1,0,Selangor,0dff13fc2361e21e8436815d8fd99bea,0,b991a694f,7,4,7,content
1146,1,Mango,9,Jack Russell Terrier,NA,2,Black,Brown,White,1,1,1,1,1,1,1,200,Kuala Lumpur,262fa0985473565b5188621512540e9a,0,bd0a144b0,1,1,9,happy
1147,1,Y2,2,Mixed Breed,Mixed Breed,1,Black,Brown,White,2,2,2,1,2,1,1,0,Selangor,b53c34474d9e24574bcec6a3d3306a0d,0,11db3b853,4,3,6,happy
1148,1,Lil' Blessings,2,Mixed Breed,NA,3,Black,Brown,White,2,1,2,2,2,1,3,0,Selangor,89ecc814114cca3991ee12706216b2f9,0,267162afd,12,1,3.666666667,content
1149,2,Datin,24,Domestic Short Hair,NA,2,Black,Brown,White,3,2,1,1,1,1,1,0,Kuala Lumpur,93bfe21e579c6d6f53a54da2c600ed0a,0,f3ac0a96b,3,1,6,content
1150,2,Bubbles,2,Domestic Short Hair,NA,2,Black,Yellow,White,2,1,2,1,2,1,1,0,Selangor,2fd71579abb6b187630197e7d5b3f1db,0,5c48b210e,2,2,7,happy
1151,1,Bilbo,2,Mixed Breed,NA,1,Black,#N/A,#N/A,1,2,2,2,2,2,1,0,Selangor,72a156c33de789ae4b0655bea3935b3a,0,8c7b2f093,2,3,4,timid
1152,2,Prince Caspian,3,Tabby,Siamese,1,Brown,Gray,White,1,1,2,1,2,1,1,0,Selangor,32b2646aede579a2c5a2f8e1f0f6f395,0,6b94af372,5,2,6,content
1153,1,5 Puppies,2,Mixed Breed,NA,3,Black,Cream,White,2,1,2,2,2,1,5,0,Pulau Pinang,fd970cc91d06d82eebf046340137b272,0,da7fe1120,5,1,10,sad
1154,2,Ginger,3,Domestic Medium Hair,NA,1,Golden,#N/A,#N/A,2,2,2,2,2,1,1,0,Kuala Lumpur,33bf39de4ba436a7e712396f2938fafc,0,8daa38a67,2,2,6,content
1155,1,Gobbie,12,Mixed Breed,NA,1,Cream,#N/A,#N/A,1,2,1,1,1,1,1,100,Negeri Sembilan,a2f94a28c652a1f53602a66e91ed399f,0,3ebe9f7af,3,4,8,happy
1156,2,Kitten For Adoption,3,Domestic Short Hair,NA,2,Gray,White,#N/A,2,1,2,2,2,1,1,0,Perak,4b975d0f75e5feb5878fa515633cf5f5,0,8e7c16add,2,2,9,playful
1157,2,Xiao Mi,3,Domestic Medium Hair,NA,2,Black,White,#N/A,1,2,3,3,3,1,1,0,Selangor,493dd3af98d10b0a514fc0ac6fe2e6fc,0,f454ac205,2,3,1,scared
1158,1,Ammani,36,Shih Tzu,Terrier,2,Black,Gray,White,1,3,1,1,2,1,1,0,Johor,31de822d0adce3e2dad7dcedfbee2ba8,0,64f06dc3b,2,1,6,happy
1159,2,"Kuning,hitam,cham",2,Abyssinian,NA,3,Black,Brown,Yellow,1,1,2,2,2,1,3,0,Perak,06bfd9cd698f827c1019e6157090b1d7,0,40276ec6a,5,4,4.5,"content,scared"
1160,2,Name Less Kitten,1,Domestic Short Hair,NA,3,Black,Gray,White,2,1,2,1,2,1,5,50,Selangor,d718a8deb57887c6ee18b757484273c8,0,dfedc8f77,5,2,5,scared
1161,1,No Name,36,Shih Tzu,NA,2,Cream,White,#N/A,1,2,3,3,3,1,1,0,Kuala Lumpur,8d232c2eea391f8f78e0d0310653e448,0,fe4b30cfb,3,1,6,content
1162,2,Pipy,7,Persian,Domestic Long Hair,1,Black,Brown,#N/A,3,3,1,1,2,1,1,0,Selangor,142fd8f60dabe8fce8816de5c38a8865,0,874e2a3fd,5,1,8,playful
1163,2,A-ly & B-ly (video),3,Tabby,NA,3,Black,Golden,Gray,2,1,1,1,2,1,2,200,Selangor,a70b02201c3b688f664fec4507aabe8c,2,e1c5d6ba9,4,4,4.5,timid
1164,1,Coco,12,Mixed Breed,NA,2,Brown,#N/A,#N/A,2,1,1,1,1,1,1,0,Pulau Pinang,fd970cc91d06d82eebf046340137b272,0,bd70d885d,4,4,7,happy
1165,1,2 Black Puppies,2,Labrador Retriever,Mixed Breed,3,Black,#N/A,#N/A,2,2,2,1,2,1,2,0,Kuala Lumpur,ee2747ce26468ec44c7194e7d1d9dad9,0,ac384792b,6,1,7.5,timid
1166,1,Miss Hei Hei,3,Mixed Breed,NA,2,Black,#N/A,#N/A,2,1,2,1,2,1,1,0,Johor,dae703601635e7b448292724427b628d,0,e9a854207,2,1,4,content
1167,2,Girl,3,Domestic Short Hair,NA,2,Black,White,#N/A,2,1,2,1,2,1,1,0,Melaka,77da079a7a563fd07605acf50078ff57,0,95bf103d8,3,2,6,happy
1168,2,Twin Black Cat,11,Domestic Short Hair,NA,2,Black,#N/A,#N/A,3,1,3,3,3,1,2,0,Selangor,3e49a91e9297e192833b4ea0f4a96f13,0,71eac2c5e,5,4,4.5,content
1169,2,Oyen,12,Domestic Short Hair,NA,1,Yellow,Cream,White,3,1,2,2,2,1,1,0,Kuala Lumpur,4d03f38a9dc22d1d89ae70c504816775,0,b516f3b82,4,3,4.166666667,"content,scared,timid"
1170,1,No Name,2,Mixed Breed,Mixed Breed,3,Black,Brown,White,1,1,3,3,3,2,7,0,Kuala Lumpur,bff5a445a0bcf1257040693e9d58a8b1,0,0910c13a3,12,4,5,playful
1171,2,Poppy,12,Domestic Medium Hair,NA,1,White,#N/A,#N/A,2,2,3,3,3,1,1,0,Kuala Lumpur,e67aefe3b56609ce97a45b9e8f4f4b81,2,a7c7ede79,4,1,4.5,"content,timid"
1172,2,Jimmy,61,Domestic Short Hair,NA,1,White,#N/A,#N/A,3,1,1,1,1,1,1,0,Kuala Lumpur,186e4788b805ba9cbaca6024e979c96f,1,28c4588e5,6,4,4.5,mean
1173,1,Pebbles,3,Mixed Breed,NA,2,Black,Brown,Cream,1,1,3,3,3,1,1,0,Selangor,c091f0d59fe2dff45bb0d50c309167b1,0,30669fef4,5,2,6.5,sad
1174,2,Pirate,3,Domestic Short Hair,NA,2,Black,Yellow,White,1,2,2,2,2,1,1,0,Selangor,af968d8026fb596f2127db96e3b5a63e,0,0490c8df1,1,4,5,scared
1175,2,"Latte, Foxy & Tom",3,Domestic Short Hair,NA,3,Black,Cream,White,1,1,2,2,2,1,3,0,Selangor,b4184893275f5a6382c1d4fa8a2d4be0,0,4482a8d57,3,1,8.5,sad
1176,1,Bino,4,Mixed Breed,Mixed Breed,1,White,#N/A,#N/A,2,2,1,1,2,1,1,0,Selangor,b53c34474d9e24574bcec6a3d3306a0d,0,5776e3791,5,2,5,scared
1177,1,Reka,2,Mixed Breed,NA,2,Black,Yellow,White,2,3,1,1,2,1,1,0,Selangor,fa90fa5b1ee11c86938398b60abc32cb,0,08767d88e,5,2,6,scared
1178,2,Miskin,3,Domestic Short Hair,NA,2,Black,Yellow,White,2,2,2,2,2,1,1,0,Kuala Lumpur,eec0e2ba23aabf3c75fa013f717df43a,3,13fcf57ff,10,3,5,content
1179,2,Alaska,2,Domestic Short Hair,NA,2,Gray,White,#N/A,2,1,2,1,2,1,1,0,Selangor,e62135526c27156b8479420aad166317,0,f80157011,3,2,8.5,"content,happy"
1180,2,Eddy,4,Domestic Short Hair,Domestic Short Hair,1,Brown,White,#N/A,1,1,3,3,3,1,1,0,Selangor,1eea485b01d14c668f33afa7c919646e,0,23d784a8a,4,1,4,scared
1181,1,Mei Mei,120,Poodle,NA,2,Brown,#N/A,#N/A,1,2,1,1,1,1,1,0,Selangor,2e53c8cd2454a77eb195a039ee28b8f6,0,686b90dfc,1,2,8,timid
1182,2,Ã_Â¢ÂŒÂ»ÂŒ_ ..Ferauni.. Ã_Â¢ÂŒÂ»ÂŒ_,4,Maine Coon,NA,1,Yellow,Cream,White,3,3,1,1,2,1,1,0,Selangor,e62135526c27156b8479420aad166317,0,36ad4a880,7,1,5.5,"content,mean"
1183,1,Rocky,2,Terrier,Mixed Breed,1,Black,Golden,#N/A,2,2,1,1,2,1,1,0,Selangor,fa90fa5b1ee11c86938398b60abc32cb,0,960f1a1d8,6,1,7.5,content
1184,1,2 Brownish Puppies,2,Mixed Breed,NA,2,Brown,Cream,#N/A,2,1,1,1,2,1,2,0,Kuala Lumpur,ee2747ce26468ec44c7194e7d1d9dad9,0,31144a6be,15,3,7,happy
1185,1,Perseus,0,Mixed Breed,Mixed Breed,1,Black,White,#N/A,2,1,2,2,2,1,1,0,Selangor,d0b50cd24d16638857b58e5bef4fd18e,0,a3449e0d0,3,1,8.5,playful
1186,1,,2,Terrier,Mixed Breed,1,Brown,#N/A,#N/A,1,2,2,1,2,1,1,0,Selangor,f71dc00bb4f66201e75479eeda98058d,0,1f0bb9d58,5,1,6.333333333,scared
1187,1,Bubu,4,Mixed Breed,NA,2,Golden,#N/A,#N/A,3,1,1,1,2,1,1,0,Johor,8a0233b9d739d93ab994d980685bd056,0,b1988cdd5,4,2,7,sad
1188,1,MiMi,2,Retriever,Mixed Breed,2,Brown,White,#N/A,2,1,2,2,2,1,1,0,Kuala Lumpur,88da1210e021a5cf43480b074778f3bc,0,2bcab4c4e,2,2,7,sad
1189,2,Merc,1,Domestic Short Hair,NA,2,White,#N/A,#N/A,1,1,2,2,2,1,1,0,Kuala Lumpur,d974b20e53056afb4217b835601c0171,0,b40a8ff86,5,3,6,mean
1190,2,NANA,2,Domestic Short Hair,NA,2,Black,White,#N/A,1,1,2,1,2,1,1,0,Perak,2b669278d9858e9537d59e0ab91ff8d1,0,6fc1c066e,5,4,2,sad
1191,2,Chomel2!,1,Domestic Medium Hair,NA,3,Black,Gray,White,2,2,2,2,2,1,3,0,Negeri Sembilan,c19fc47db363e9ac131d0ecbf25b9839,1,36dd5c626,4,2,4.5,"content,happy"
1192,1,Bobo,1,Mixed Breed,NA,2,Black,Brown,#N/A,2,1,1,1,2,1,1,0,Selangor,fa90fa5b1ee11c86938398b60abc32cb,0,0e5d845dc,8,3,9,playful
1193,2,,3,Tabby,NA,3,Yellow,Gray,White,2,1,3,3,3,1,4,0,Johor,3e433618654eb478c2212a859902c975,0,02e51a9e2,5,3,7.333333333,playful
1194,2,Snowy,1,Domestic Medium Hair,NA,2,Cream,White,#N/A,2,2,2,2,2,1,1,0,Pulau Pinang,dfd58d198541cd1f505ac4156f0eb69d,0,75fccfb43,4,4,8,timid
1195,2,Jebat & Cleo,3,Domestic Short Hair,Domestic Medium Hair,3,Black,Cream,White,2,2,1,1,2,1,2,0,Kuala Lumpur,6905e4fbe5658eef5f560b814898a5ee,0,71d36d5c4,11,3,8.5,playful
1196,1,Joe,9,Husky,Shiba Inu,1,Black,White,#N/A,2,2,1,1,3,1,1,250,Selangor,3d7ca3cab309518e6512aa02984e809e,2,cb860243c,5,3,9,happy
1197,2,Arnie,3,Domestic Short Hair,NA,1,Golden,#N/A,#N/A,2,2,2,1,2,3,1,0,Kuala Lumpur,9b52af6d48a4521fd01d4028eb5879a3,0,b887b2037,6,0,2,playful
1198,1,Paul,9,Mixed Breed,NA,1,Black,White,#N/A,2,1,1,1,1,1,1,0,Kuala Lumpur,ee2747ce26468ec44c7194e7d1d9dad9,0,afab70239,14,4,8,sad
1199,2,Faezem,5,Domestic Short Hair,NA,1,Black,#N/A,#N/A,2,1,2,1,1,1,1,0,Selangor,54685557aaa46cfbda24c842c90a0b13,0,572e98234,5,4,3,mean
1200,1,Angel,24,Mixed Breed,NA,2,Black,Gray,White,2,1,1,1,1,1,1,0,Selangor,6408253f40a6ce3ffb432fb00fe6e381,0,9104803d9,1,3,4,sad
1201,1,Precious Baby,2,Spitz,Mixed Breed,1,Brown,Golden,#N/A,2,2,2,2,2,1,1,0,Selangor,a042471e0f43f2cf707104a1a138a7df,0,c0b5e6036,9,3,10,content
1202,1,LITTLE DOTS,2,Mixed Breed,NA,2,Black,White,#N/A,2,1,1,1,2,1,4,0,Selangor,90191b06d602e8d45b4ce25dd22c6a3e,0,3f169c299,12,2,6.5,happy
1203,2,Bobby,0,Domestic Medium Hair,NA,1,Black,White,#N/A,2,2,2,2,2,2,1,0,Kuala Lumpur,5d3ec90e89d903ad7bcaac7e47162f68,0,02401db5e,4,1,5,playful
1204,2,Jasibel,72,Persian,NA,2,Gray,#N/A,#N/A,2,3,1,1,1,1,1,0,Selangor,c88cbafa42bf7488368e3198837bc9cb,0,f4ab04385,2,1,10,content
1205,2,Seven Dwarves And Mummy,1,American Shorthair,American Shorthair,3,Yellow,Cream,White,1,1,2,1,2,1,7,0,Kuala Lumpur,a31eea3caf417fc989d22e3d716d8423,0,1894ab073,13,2,1,scared
1206,1,Male,0,Mixed Breed,NA,1,Cream,#N/A,#N/A,1,1,2,2,2,1,2,0,Negeri Sembilan,0d635cb75d7c48b2da9fa0e47390b3aa,0,ee4cb45ea,5,1,10,happy
1207,2,ET,2,Domestic Short Hair,NA,1,Gray,White,#N/A,2,1,2,1,2,1,1,0,Kuala Lumpur,c6fa60201b7ca135608d592d7ac19ec4,0,1084ba1bd,9,3,2,timid
1208,2,In Need Of New Home~,2,Domestic Medium Hair,NA,3,Black,Yellow,Gray,2,2,2,2,2,1,5,0,Selangor,659adc3579fa089d6abcfa50efeac26a,0,baf543aa6,4,3,4.5,"content,mean"
1209,2,Ash,4,Domestic Short Hair,NA,1,Gray,#N/A,#N/A,2,1,1,2,2,1,1,0,Selangor,72da73fe3eec6c512cc04371f97760b5,0,93329ec1a,15,3,6,scared
1210,2,Coco,6,Maine Coon,Persian,2,Brown,Yellow,White,2,2,1,1,2,1,1,100,Selangor,227d7b1bcfaffb5f9882bf57b5ee8fab,0,2def67952,1,0,7,content
