,Type,Name,Age,Breed1,Breed2,Gender,Color1,Color2,Color3,MaturitySize,FurLength,Vaccinated,Dewormed,Sterilized,Health,Quantity,Fee,State,RescuerID,VideoAmt,PetID,PhotoAmt,AdoptionSpeed,PetScore,Emotion
396,1,Cute Puppies For Adoption,1,Mixed Breed,Rottweiler,3,Black,Brown,Brown,2,2,2,2,2,1,6,50,Kuala Lumpur,430230aabdbdb7948efe8fb2fd94456b,0,0e61fe015,5,2,7,playful
397,1,BrownieBoy!,18,Mixed Breed,#N/A,1,Brown,#N/A,#N/A,2,1,1,1,2,1,1,0,Kuala Lumpur,c00756f2bdd8fa88fc9f07a8309f7d5d,0,e3acd4da3,6,3,8,happy
398,2,Leia The Kitten,3,Domestic Medium Hair,Domestic Short Hair,2,Black,Golden,Golden,2,1,2,2,2,1,1,0,Selangor,5aca30a29e8290093fee2a334d65d835,0,84222fa53,2,2,5,content
399,2,Princess,3,Maine Coon,Persian,2,Brown,Golden,Golden,1,2,2,1,2,1,1,100,Kuala Lumpur,1553d03a6422ca418355d6f4022c23cf,0,87b753139,5,2,7,happy
400,1,Brownie,24,Labrador Retriever,Mixed Breed,2,Golden,Cream,Cream,2,1,1,1,1,1,1,0,Selangor,8f134e3d652940e81072dd237d7a599c,0,cd89328a8,1,3,7,sad
401,1,June,4,Mixed Breed,Mixed Breed,2,Black,Brown,Brown,2,2,1,1,2,1,1,0,Selangor,b53c34474d9e24574bcec6a3d3306a0d,0,5bf976dd7,4,3,6,playful
402,1,Cotton,24,Terrier,Maltese,2,White,#N/A,#N/A,2,2,3,3,3,1,1,0,Selangor,aa66486163b6cbc25ea62a34b11c9b91,0,302eb3771,10,3,6.5,"playful,timid"
403,1,M6,2,Mixed Breed,Mixed Breed,2,Cream,#N/A,#N/A,2,2,2,1,2,1,1,0,Selangor,b53c34474d9e24574bcec6a3d3306a0d,0,a77b63ee1,8,3,8,"happy,sad"
404,2,KAKAK,2,Domestic Medium Hair,#N/A,2,Black,Brown,Brown,2,1,2,1,3,1,1,0,Selangor,167119eeb94dec6c615c602952c527c8,0,dd4196a55,5,2,7,playful
405,2,Black Cat,1,Domestic Medium Hair,#N/A,2,Black,#N/A,#N/A,1,2,2,2,2,1,1,0,Selangor,f52561426ed5f71525fd65fd9505b7ce,0,a206ce13b,1,1,7,timid
406,2,Sergei,48,Domestic Medium Hair,#N/A,1,Brown,White,White,2,2,1,1,1,1,1,0,Kuala Lumpur,c459af83d3f12a49962dba839501b46a,0,9bfca7e65,6,3,6.5,content
407,2,Tuxedo Boy,3,Domestic Short Hair,#N/A,1,Black,White,White,2,1,3,1,2,1,1,0,Kuala Lumpur,c00756f2bdd8fa88fc9f07a8309f7d5d,0,1100bff90,5,4,7,content
408,2,Si Kental & Si Manja *Urgent*,1,Domestic Short Hair,Domestic Medium Hair,3,Black,Brown,Brown,1,1,2,2,2,1,2,0,Kuala Lumpur,2f29e4131291f6505d0cf6949f3a8e33,0,a89005005,11,2,7,sad
409,2,Orange,3,Singapura,#N/A,3,Golden,White,White,2,1,1,1,1,1,3,0,Kuala Lumpur,4b524ea37c7a0f67816549d819e7535d,0,228e88a51,5,4,8,content
410,2,Angel,2,Domestic Medium Hair,#N/A,2,Yellow,White,White,2,2,2,2,2,2,1,0,Selangor,fc7d315a17b33e3b54d09a1afd742ced,0,98f5b7ecf,4,3,7.5,happy
411,1,,3,Mixed Breed,#N/A,3,Black,Brown,Brown,2,3,2,2,2,1,5,0,Selangor,ffe9d666deaad333538c341dc3a39d9a,0,8bd033254,7,3,6,timid
412,1,Sparkle,3,Mixed Breed,#N/A,2,Brown,White,White,2,2,3,3,2,1,1,0,Selangor,fa90fa5b1ee11c86938398b60abc32cb,0,331a745e8,7,3,4,happy
413,2,Tuxedo Kitten,2,Domestic Short Hair,#N/A,1,Black,White,White,2,1,2,2,2,1,1,0,Selangor,28f8fcf644fd0dbd7f160576547fe041,0,edd79adb8,4,3,7,playful
414,2,Mojo,4,Domestic Short Hair,#N/A,1,Golden,#N/A,#N/A,1,1,2,1,2,1,1,0,Selangor,49b5b04692a79f4062172abba3d9c8ff,0,f794655ee,3,1,5,mean
415,2,Cheepee & Munchee,48,Domestic Short Hair,#N/A,1,Black,Brown,Brown,2,1,2,1,1,1,2,0,Selangor,8dcf422c2649c0d3a2fd4b7362141323,0,e1e58cd50,6,2,7,playful
416,2,Luna Maya,11,Domestic Short Hair,#N/A,2,Brown,Golden,Golden,1,1,1,1,1,1,1,0,Selangor,099e678dc34d14f3087a32d8469beb0e,0,eb7804aa7,5,2,6,content
417,2,Bobby,1,Domestic Short Hair,#N/A,1,Black,Brown,Brown,1,1,2,2,2,1,1,0,Pahang,87fc4bf5c33f32ebcac3ad45bf2d9d4c,0,d3dbf1e95,2,1,8,mean
418,1,Dandy,7,Mixed Breed,Finnish Spitz,2,Brown,#N/A,#N/A,2,2,1,1,2,1,1,0,Selangor,e64acebf4aca85c96df916230c3df385,0,49d4a0adf,4,4,7,happy
419,1,Chocolate And Lui Lui,4,Mixed Breed,#N/A,2,Brown,#N/A,#N/A,1,1,2,2,2,2,2,0,Selangor,90b7b4276ca4394f6d471307ca9c2765,0,2a5e70892,4,4,5.666666667,"happy,playful"
420,1,Mo-Mo Sweet,5,Mixed Breed,#N/A,2,Brown,#N/A,#N/A,2,2,3,1,2,1,1,0,Kuala Lumpur,c00756f2bdd8fa88fc9f07a8309f7d5d,0,50d2b5839,7,3,7,sad
421,1,Alana,2,Mixed Breed,#N/A,2,Black,Brown,Brown,2,2,1,1,2,1,1,0,Selangor,fa90fa5b1ee11c86938398b60abc32cb,0,d51b2e785,5,2,2,timid
422,2,Kitten,0,Domestic Medium Hair,#N/A,2,Black,Brown,Brown,3,2,2,2,2,1,3,0,Kuala Lumpur,b9d0789be2dc6ac02a2f0e31aad7adc7,2,4138a8f48,4,2,6,playful
423,2,Jerry,12,Domestic Medium Hair,#N/A,2,Black,Yellow,Yellow,2,2,3,3,3,1,1,0,Melaka,7d6435989d7f2adf802e3ee53709b12c,0,83233d345,1,4,7,content
424,2,Liam,2,Domestic Short Hair,#N/A,2,Brown,Yellow,Yellow,2,1,2,2,2,1,1,0,Selangor,dca6e59d589d8a712b4e7b0c57b0c48d,0,7133307db,4,2,8,mean
425,2,,2,Domestic Short Hair,#N/A,2,Yellow,White,White,1,1,2,2,2,1,1,0,Selangor,9337f0eb32c936ad86bcd607c5fbfb74,0,31dbaafaa,3,3,9,happy
426,1,,1,Mixed Breed,#N/A,3,Black,Brown,Brown,2,1,2,2,2,1,6,0,Kuala Lumpur,1d295c5811fc0847053ea25db1c86468,0,6d5afdb0f,5,4,7,sad
427,2,Zara,7,Domestic Short Hair,#N/A,2,Black,#N/A,#N/A,2,1,3,1,3,1,1,0,Kuala Lumpur,25a273e8b16a72725ee2ab6033d32194,0,f15cd5cd9,10,4,7.75,mean
428,2,Dalyla,36,Domestic Medium Hair,Domestic Medium Hair,2,Black,Gray,Gray,2,2,2,2,2,1,1,0,Kuala Lumpur,363c725ea5fa97d8e5a353bef63f7d68,0,ab2254697,5,2,6.5,"content,mean"
429,1,Simba,3,Mixed Breed,#N/A,1,Brown,#N/A,#N/A,2,2,2,1,2,1,1,0,Selangor,72da73fe3eec6c512cc04371f97760b5,0,e8be13bdf,6,1,5,content
430,1,Myra,3,Mixed Breed,Labrador Retriever,2,Black,#N/A,#N/A,2,1,1,1,2,1,1,0,Selangor,aa66486163b6cbc25ea62a34b11c9b91,0,732fa3cb9,13,4,7,sad
431,2,Kittens,1,Domestic Medium Hair,#N/A,3,Black,#N/A,#N/A,2,2,2,1,2,1,3,0,Pulau Pinang,4b26b42a2bf073d1fde04a27f207558a,0,c47c94411,4,4,4,sad
432,1,Love Puppy 1,2,Mixed Breed,#N/A,1,Black,Cream,Cream,2,2,2,3,2,1,1,0,Kuala Lumpur,ee2747ce26468ec44c7194e7d1d9dad9,0,ad70b1120,5,4,10,scared
433,1,Puppy,1,Mixed Breed,#N/A,2,Brown,#N/A,#N/A,2,1,2,2,2,1,1,0,Negeri Sembilan,5177fbba9abe23520baa9cfd6ed6a9bc,0,9999c355f,3,1,8,content
434,2,"Kontot,Manis,Dara,Hensem",4,Domestic Short Hair,Domestic Short Hair,3,Brown,Yellow,Yellow,1,1,1,1,2,1,4,0,Kuala Lumpur,756ea42ad3c5d37e0f449cfd69ede6c3,0,13e0627dc,4,4,6,playful
435,2,Cupcake & Cookie,2,Domestic Short Hair,#N/A,1,Black,Gray,Gray,2,1,1,1,2,1,2,100,Selangor,c548bbe8eee34be56ab3833d372612d1,0,2b0896bbe,30,3,10,scared
436,1,Napoleon,24,Mixed Breed,#N/A,1,Brown,White,White,2,1,2,1,1,1,1,0,Selangor,b7bd5e2babf94a1f1e156b6e1e9f7e15,0,3aa4a07dc,3,4,8,happy
437,1,NIL,3,Mixed Breed,#N/A,1,Black,Brown,Brown,3,1,2,2,2,1,1,0,Selangor,826013abf8c27901959cdccb885f481f,0,09e39377f,2,4,7,timid
438,2,Moon,12,Domestic Short Hair,#N/A,2,Black,White,White,2,2,2,1,1,1,1,0,Kuala Lumpur,f9b7aa207587e291a6edb98a7aea3b87,0,a684871b0,2,4,5,mean
439,2,Tabitha,2,Domestic Medium Hair,#N/A,2,Brown,White,White,2,2,2,2,2,1,1,0,Selangor,ac1395e3104ff17bb81a08c149c27c3e,0,b085671fa,5,1,7,timid
440,1,Boris,12,Mixed Breed,#N/A,1,Brown,White,White,2,2,1,1,1,1,2,0,Kuala Lumpur,ee2747ce26468ec44c7194e7d1d9dad9,0,1c4afcc03,1,4,7,sad
441,1,Yimmy,6,Shih Tzu,Papillon,1,Brown,White,White,2,2,1,2,2,1,1,0,Kuala Lumpur,192872868951d0b9a84e6ae55b87e2d6,0,afe9d7dca,9,3,6,content
442,1,Vivi,3,Mixed Breed,#N/A,2,Black,White,White,2,1,2,1,2,1,1,0,Kuala Lumpur,a080977524b8bcffa02f60c527627171,0,33ed78569,5,1,6.5,scared
443,2,Opot,3,Domestic Short Hair,#N/A,1,Black,White,White,1,1,2,1,2,1,1,50,Selangor,0d8b46656bf122bb46d643805f1a2a46,1,7c4b2e0c0,3,2,5,timid
444,2,Tonny,5,Domestic Short Hair,#N/A,1,Black,Brown,Brown,3,3,2,2,2,1,1,50,Selangor,28e30da41b4db9c4c875362febc27f7d,0,c72bd65dc,6,4,6,mean
445,1,Little Pup,3,Mixed Breed,#N/A,2,Brown,#N/A,#N/A,2,1,1,1,2,1,1,0,Selangor,07e4c1d592879ec255e03ac758e64f7c,0,c320a6005,10,3,4,happy
446,1,Coco & Fifi,5,Labrador Retriever,Terrier,2,Cream,White,White,2,1,1,1,1,1,1,0,Kuala Lumpur,64f4350e25bc0415f51efe524098dff7,0,f48338adb,5,2,7,happy
447,2,Yin & Yang,2,Domestic Long Hair,Domestic Long Hair,3,Gray,White,White,2,3,2,1,2,1,2,0,Negeri Sembilan,c615548c8536989d6ff41c0428b59496,0,39e0cc98e,4,1,10,content
448,2,Putih,36,Domestic Medium Hair,#N/A,2,Black,White,White,3,2,1,1,1,1,2,50,Selangor,b990f8dcaa97abbc385bb78ff772ea84,0,3b140cca4,4,2,6,content
449,1,Raki,3,Mixed Breed,#N/A,2,Black,Cream,Cream,2,1,1,1,3,1,1,100,Pulau Pinang,fdd8882578638ef820a4f70343c1b167,0,4cef5b961,1,4,7,sad
450,2,,2,Domestic Short Hair,#N/A,3,Black,Brown,Brown,2,1,2,2,2,1,5,0,Selangor,85e097c832979ce1e34438cecb9d204f,0,a72492a9d,5,3,5.666666667,sad
451,2,Shaila's Medium Hair Black & White,2,Domestic Medium Hair,Domestic Short Hair,1,Black,White,White,2,2,2,1,2,1,1,50,Selangor,438a9bdce8ef4d5948fc40e422d34d0d,0,13efc38c1,5,0,3,timid
452,1,Buddy,86,Shih Tzu,#N/A,1,Black,Gray,Gray,2,3,1,1,2,1,1,0,Negeri Sembilan,bc516b6e186880a44f13337a9a773377,0,a345b4406,2,2,3,timid
453,2,Yeni & Lynn,48,Domestic Short Hair,Siamese,2,Brown,Gray,Gray,1,1,1,1,1,1,2,30,Selangor,1ac066eee114bdff191127bedf8bdf12,0,7a12e98d8,6,4,9,mean
454,2,Adorable Melody,40,Domestic Short Hair,#N/A,2,Black,Gray,Gray,2,1,1,1,1,1,1,0,Kuala Lumpur,bd7e6c4d22aa1ab09139c0265b099024,0,1942485f8,5,4,8,happy
455,1,Jusha,14,Mixed Breed,#N/A,1,Black,#N/A,#N/A,2,1,1,1,2,1,1,0,Selangor,df50955257fc1c20becdd3dc37eb9c3e,0,b2406f38d,3,4,6,"content,playful"
456,1,Jenny-Baby,1,Mixed Breed,#N/A,2,Black,Brown,Brown,2,1,1,1,1,1,1,0,Perak,530f57b53cb3199e1d5e67733ddc0876,0,053d121b8,3,4,5,timid
457,2,DSH Female,3,Domestic Short Hair,#N/A,2,Brown,Golden,Golden,2,1,2,1,2,1,1,0,Selangor,0882fdd3e17af49dc76ef23227414504,0,9416f514a,6,4,5,playful
458,1,Mimi,4,Mixed Breed,#N/A,2,Cream,White,White,2,2,1,1,1,1,1,0,Kuala Lumpur,2eb59b3eb32a0eda6ccf8c97a0a5a1f2,0,19f5a15ab,7,4,6,happy
459,1,2months Found For Adoption,2,Mixed Breed,Mixed Breed,2,Black,Brown,Brown,2,1,2,1,2,1,1,100,Selangor,4b07e807c87f0466fa38eb20e03fd384,1,c83fe0079,8,4,5,"sad,scared"
460,2,Solty Rei Nobara,48,Russian Blue,Domestic Short Hair,2,Gray,#N/A,#N/A,2,1,1,1,1,1,1,0,Selangor,51b6eeadd4579cac9514ce7c068ed1fb,0,db0875ffd,6,1,5,timid
461,1,,0,Mixed Breed,#N/A,2,Black,Brown,Brown,2,2,3,3,3,1,5,0,Kuala Lumpur,b607eb7ae80024c9a6a3975bd41a4f8b,0,8d301b5e6,9,2,7,content
462,1,Mansi,1,Mixed Breed,#N/A,2,Cream,#N/A,#N/A,1,2,2,2,2,1,1,0,Selangor,245fcb3f478d4ecba7907eff9c508d74,0,b356b0f05,5,1,6,timid
463,2,Lily The Kitten @ Damansara!,3,Domestic Medium Hair,#N/A,2,Gray,White,White,2,2,1,1,2,1,1,0,Selangor,caec5f11bed790c4ba4f4f7b32a38378,0,81a805fda,4,2,7,timid
464,1,Tara & Maya,2,Mixed Breed,#N/A,2,Black,Brown,Brown,2,1,2,1,2,1,1,0,Kuala Lumpur,fbcebafe8cadc66c4afc0dffce6da8c3,0,429df135c,4,2,8,sad
465,2,Doebell,2,Domestic Medium Hair,#N/A,2,Black,Golden,Golden,2,1,1,1,2,1,1,80,Kuala Lumpur,8fa9495bdbc7ee2099bb489826916825,0,7395e5c70,5,3,7,mean
466,2,Junior Sweetie,1,Oriental Short Hair,#N/A,2,Brown,Golden,Golden,2,1,1,1,2,1,1,0,Selangor,aa66486163b6cbc25ea62a34b11c9b91,0,122b47acc,8,3,6,mean
467,1,Amy,0,Mixed Breed,Mixed Breed,3,Brown,White,White,2,1,3,3,3,1,2,0,Selangor,09bbdac1fcf4d7f66ea3a1ae10f5d3eb,0,9e4420002,5,4,6,content
468,2,Pick And Pocket,0,Domestic Short Hair,#N/A,3,Black,Golden,Golden,1,1,3,3,3,1,2,0,Selangor,630849bff5b4d5afaa24f06dbe90fe61,0,274c7f123,4,4,6.75,"scared,timid"
469,2,Pumpkin & Munchkin,1,Domestic Short Hair,#N/A,2,Golden,Cream,Cream,2,1,1,1,2,1,2,100,Selangor,8c93701272659d86aec23a9c00068dc4,0,fa773690e,8,2,8,scared
470,2,HIJUA,60,Domestic Short Hair,#N/A,1,Yellow,White,White,2,1,1,1,1,1,1,0,Kuala Lumpur,9b52af6d48a4521fd01d4028eb5879a3,0,1de2c7e27,13,3,7.5,content
471,2,Oyen,5,Domestic Short Hair,#N/A,1,Yellow,#N/A,#N/A,2,1,2,1,2,1,1,0,Kuala Lumpur,2ed5e6622e8d49859f21f05895acbb02,0,574b9ab4f,3,2,10,content
472,2,Little Reggie,4,Domestic Short Hair,#N/A,1,Yellow,White,White,2,1,1,1,2,1,1,0,Kuala Lumpur,c6fa60201b7ca135608d592d7ac19ec4,0,4040a04bb,17,2,6,content
473,2,Brownies,2,Domestic Short Hair,Domestic Short Hair,2,Brown,White,White,2,1,2,2,2,1,1,0,Kuala Lumpur,e6371cc3553cb00a4c190f57a6aa932d,0,61e7f4ebe,3,1,7,content
474,1,Bambee,9,Mixed Breed,#N/A,1,White,#N/A,#N/A,2,1,1,1,1,1,1,150,Selangor,da254828fea81df2ca2e807706e04b32,0,fa89bfa82,5,3,2,happy
475,2,Cute Kitty In Damansara!!,1,Domestic Medium Hair,#N/A,2,Black,White,White,2,2,2,2,2,1,1,0,Selangor,caec5f11bed790c4ba4f4f7b32a38378,0,e0736a22f,1,1,6,content
476,2,Aki And Fuyu,4,Domestic Short Hair,Domestic Short Hair,3,Black,Gray,Gray,2,2,2,1,2,1,2,0,Selangor,1dd0a4a52d961d28e0a0c083019034c6,0,c79019195,5,3,10,timid
477,1,Newton,1,Mixed Breed,Mixed Breed,1,Brown,White,White,2,2,2,2,2,1,1,0,Pulau Pinang,61b07b54adb97d4b5f3c2dec06a9943b,0,bf37d753e,6,3,3,scared
478,2,,4,Domestic Short Hair,#N/A,3,Golden,Gray,Gray,2,1,2,1,2,1,10,0,Pulau Pinang,40ed0be27a49eb2a87eca6fa177a7453,0,1b6c5e07e,5,4,7,content
479,1,Mika,9,Mixed Breed,#N/A,2,Cream,#N/A,#N/A,2,1,1,1,1,1,1,0,Perak,60689896aa0edff3a4f05b890bdafd26,0,4dbcd1d36,4,2,6,happy
480,1,Puppy Jingles,3,Terrier,Jack Russell Terrier,2,Cream,Gray,Gray,2,2,2,1,2,1,1,150,Kuala Lumpur,c00756f2bdd8fa88fc9f07a8309f7d5d,0,5d3c9feba,8,1,5,"happy,timid"
481,1,Sunway 17 Puppies,2,Mixed Breed,#N/A,3,Black,Brown,Brown,2,2,2,1,2,1,11,0,Kuala Lumpur,ee2747ce26468ec44c7194e7d1d9dad9,0,10124968c,29,4,7,sad
482,1,Southern Park Kids,2,Mixed Breed,Mixed Breed,3,Black,Brown,Brown,2,2,2,2,2,1,3,50,Selangor,08b2735e5d9535cc93fc30d0891172f4,0,dc3066d92,9,4,5,playful
483,2,ROMEO,4,Domestic Short Hair,#N/A,1,Black,Gray,Gray,2,2,2,2,2,1,3,0,Selangor,b9791a7441971df762b21e48dae5be13,0,6b4a3074d,2,2,8,content
484,2,Moo,3,Tuxedo,Domestic Short Hair,2,Black,White,White,1,1,1,1,2,1,1,0,Selangor,45693d627ba33f56f4d228094fd4ae75,0,dde4e26d1,4,3,5,happy
485,2,Three Cute Kitties,1,Domestic Short Hair,#N/A,3,Black,Cream,Cream,1,1,2,1,2,1,3,0,Kuala Lumpur,7df4529286b9b9561f6f05d820506073,0,cac71d5bd,3,1,7,sad
486,1,Veella,3,Labrador Retriever,Samoyed,2,Brown,White,White,3,1,1,1,2,1,1,0,Selangor,fa90fa5b1ee11c86938398b60abc32cb,0,2716a01b4,5,3,8.5,playful
487,2,No Name,10,Domestic Short Hair,Burmese,1,Black,White,White,3,1,3,3,3,1,1,0,Kuala Lumpur,afbdd63ba80128ae46f8d2a29033df8b,0,df4d893b9,3,4,7,content
488,2,Jo & Jojo,4,Domestic Short Hair,#N/A,1,Yellow,Cream,Cream,1,1,2,1,2,1,2,0,Selangor,da83593e699cf7a1dc4388a6db5baf38,0,28e86de6d,5,1,7,content
489,1,Emily,3,Mixed Breed,Doberman Pinscher,2,Black,Brown,Brown,3,2,1,1,2,1,1,0,Selangor,26ba854899359fce8272c36e4783be45,0,2eaab0cb1,5,4,7.5,happy
490,2,Blacky,1,Domestic Medium Hair,#N/A,1,Black,White,White,2,2,2,2,2,1,2,0,Selangor,ee33246316d4f96e3e0deaca9273fcab,0,64a40211a,3,4,2,sad
491,1,Flippy,5,Mixed Breed,#N/A,2,Brown,Yellow,Yellow,2,1,1,1,1,1,1,0,Perak,530f57b53cb3199e1d5e67733ddc0876,1,1c3793826,11,2,7,happy
492,1,Shihtzu,72,Shih Tzu,#N/A,1,Black,White,White,1,3,3,3,3,1,1,0,Selangor,fa90fa5b1ee11c86938398b60abc32cb,0,bcfea60f5,3,2,10,playful
493,1,Smarty,4,Mixed Breed,#N/A,2,Cream,#N/A,#N/A,2,1,1,1,2,1,1,0,Selangor,39465cd625cc3618e54a0ebab344667a,0,ad4a30fcb,1,1,5,happy
494,1,Happy,21,American Staffordshire Terrier,Mixed Breed,2,Brown,White,White,2,1,1,1,1,2,1,0,Selangor,1d3441a8f19d8fc42969688b4d2be2f6,0,c2cad7ef6,2,3,6,content
495,1,Bell,1,Mixed Breed,#N/A,2,Brown,White,White,3,1,2,2,2,1,1,0,Selangor,52ed2e608a57de9c342829c09efebfc0,0,69275e62d,1,1,6,sad
496,1,Puppies,1,Mixed Breed,Mixed Breed,3,Black,Golden,Golden,2,1,2,2,3,1,4,0,Selangor,d0b50cd24d16638857b58e5bef4fd18e,0,5e2e48bb2,1,2,8,happy
497,2,Kits Galore,1,Domestic Short Hair,#N/A,3,Black,Cream,Cream,1,3,2,2,2,1,5,0,Selangor,8b6c5cd067ada5f54ca5ffc7f7b5d896,0,b8580c770,3,2,5,timid
498,1,Molly,2,Mixed Breed,#N/A,3,Black,White,White,2,1,2,1,2,1,2,0,Kuala Lumpur,ee2747ce26468ec44c7194e7d1d9dad9,0,716167b76,18,4,5,happy
499,2,Prince,9,Domestic Short Hair,#N/A,1,Black,Brown,Brown,2,1,1,1,1,1,1,0,Kuala Lumpur,2e30ebacaea979acf9ac1dd7cb3d2fc1,0,b024a4ef4,6,1,7,playful
500,2,Baby,4,Domestic Short Hair,Domestic Medium Hair,2,Black,White,White,2,2,1,2,2,1,1,0,Selangor,7ceb0097f1c710bd8a7545beec612329,0,e3fcd8a2f,4,2,8,playful
501,2,Creamy,8,Domestic Long Hair,#N/A,2,Cream,White,White,3,3,2,2,3,1,1,100,Selangor,e080af0b992133e02f66b8df3aa6e10e,0,b84319e15,5,1,7,content
502,2,Sesame,1,Domestic Short Hair,Domestic Medium Hair,2,Golden,Yellow,Yellow,2,1,2,2,2,1,1,0,Selangor,5aca30a29e8290093fee2a334d65d835,0,d565f7c6f,8,1,9,content
503,2,Medium Hair Roly Poly,2,Domestic Medium Hair,#N/A,2,Black,Brown,Brown,2,2,2,2,2,1,1,0,Selangor,28f8fcf644fd0dbd7f160576547fe041,0,672cc8af8,4,2,8,scared
504,2,Kittens For Adoption~,2,Domestic Short Hair,#N/A,3,Black,Gray,Gray,2,1,2,1,2,1,4,0,Kuala Lumpur,7f6907f91e632721c042872be8dc619d,0,50fc25dbe,3,3,6,scared
505,2,Kitten A & B,2,Domestic Short Hair,#N/A,1,Black,Gray,Gray,2,1,2,2,2,1,2,0,Selangor,9e21e5dfa2bdaa786893c980648f5c67,0,6d474edc5,4,2,6,content
506,1,,6,Terrier,Poodle,3,Cream,White,White,2,2,1,1,3,1,3,100,Kedah,34613dd8b448b13a689d2a8160d17156,0,78599649f,3,1,5,sad
507,1,Daisy,1,Mixed Breed,Mixed Breed,2,Black,Brown,Brown,2,2,2,2,2,1,1,0,Selangor,893d9ac780c0203804dc170eee0144cd,0,cea713af9,4,3,6,playful
508,2,MOMOT,12,Calico,#N/A,2,Black,Yellow,Yellow,2,2,1,1,1,1,1,0,Kuala Lumpur,638b74ed6b098c239184625b1211ecee,0,d1ef0568d,1,4,6,happy
509,1,Maxx & Daxx,46,Mixed Breed,#N/A,1,Black,Brown,Brown,2,2,1,1,1,1,2,0,Kuala Lumpur,9c0febde3331d16547e1c38aef948817,0,b9f90bdfe,6,3,4,playful
510,2,Bobby Jr.,0,Domestic Medium Hair,#N/A,1,Black,White,White,2,2,2,2,2,2,1,0,Kuala Lumpur,5d3ec90e89d903ad7bcaac7e47162f68,0,e9a47e731,3,0,7,playful
511,1,Milo,2,Mixed Breed,#N/A,2,Black,Brown,Brown,2,1,1,1,2,1,1,0,Selangor,c8da7e9dcae9704593d757e6ab27707c,0,bac34e381,4,2,9,playful
512,2,LOKI & LULU,1,Domestic Short Hair,#N/A,3,Black,Brown,Brown,1,1,2,1,2,1,2,0,Kuala Lumpur,6d3cee995b1e08f693e9c803f8307e4c,0,8a9c5472e,3,3,7,timid
513,1,Boney,8,Mixed Breed,#N/A,1,Brown,#N/A,#N/A,2,2,1,1,2,1,1,50,Selangor,55bc38b122aea92ac3cd50b51eb2e1d6,0,0cf709a59,3,3,6,happy
514,1,"Brownie, Blackie, Rambo, Charcoal, Chip, Dale",2,Mixed Breed,#N/A,3,Black,Brown,Brown,3,1,2,1,2,1,6,50,Selangor,cb076d8ab7ea64284bfb0edbabd10f24,0,68838474a,12,2,8,timid
515,1,Recks,8,Mixed Breed,#N/A,1,Black,Brown,Brown,2,1,3,3,2,1,1,0,Kuala Lumpur,ee73f4db458d7cf738167e36470bd18c,0,4c04c9cba,2,2,5,playful
516,1,Macy,7,Mixed Breed,#N/A,2,Brown,Golden,Golden,2,2,1,3,1,1,1,0,Pulau Pinang,4e9f9a3804795b86c27dd86f7fe05029,0,257a99aa2,4,4,5,happy
517,1,Pororo And The Gang,1,Mixed Breed,Mixed Breed,2,Black,Brown,Brown,1,1,2,1,2,1,3,50,Perak,21b81aa1598f0e550d1099b02d8ffaa4,1,c29a364bc,11,3,1,content
518,1,Lacey,2,Mixed Breed,#N/A,2,Black,Brown,Brown,2,1,1,1,3,1,1,0,Kuala Lumpur,c00756f2bdd8fa88fc9f07a8309f7d5d,0,0dff88b6f,5,2,6,scared
519,1,Angel,6,Mixed Breed,#N/A,2,Brown,White,White,2,1,1,1,1,3,1,0,Kuala Lumpur,4e7b6be24e65fa3dbd4a02993b9eaed4,0,0aa2ce4a9,6,4,9,playful
520,2,Lola,24,Domestic Medium Hair,#N/A,2,White,#N/A,#N/A,2,2,3,3,3,1,1,150,Kuala Lumpur,77cad87a2bbd74a4e5b10921a213bc7b,0,15956c89f,2,3,10,content
521,1,Choco,3,Mixed Breed,#N/A,1,Black,Brown,Brown,2,1,2,2,2,1,1,0,Selangor,db784cbcf321e1d8856b312638b94113,0,dcd8e75d3,5,2,5,playful
522,1,Little Dragon,4,Mixed Breed,#N/A,1,Brown,White,White,2,2,1,1,2,2,1,0,Pulau Pinang,d4a30a9754d56ed1de8f5f0380ba9f0a,0,0c5d5968b,8,3,9,happy
523,1,Toby,9,Poodle,#N/A,1,Brown,#N/A,#N/A,1,2,1,1,2,1,1,0,Selangor,0e65a231ac5f022f670eb7a206431c58,0,7c82670f8,3,1,4,sad
524,1,No Name,8,Mixed Breed,#N/A,1,Black,Brown,Brown,2,1,2,2,2,1,3,0,Selangor,2712fc6b191c976c63105b3865278ec5,0,3eaa698d3,5,4,7,playful
525,1,Lucy,4,Mixed Breed,#N/A,2,Brown,Golden,Golden,2,2,1,1,2,1,1,0,Selangor,920d8cc91447e6c6b7c817b399b760ce,1,9c777bb01,6,1,5,content
526,1,Toto Puppies,2,Mixed Breed,#N/A,3,Black,Brown,Brown,2,2,2,2,2,1,3,0,Selangor,db784cbcf321e1d8856b312638b94113,0,c7cfbc8e9,4,3,5,scared
527,2,Joey,7,Tuxedo,#N/A,2,Black,White,White,2,2,1,1,1,1,1,150,Selangor,a08c6de13f99ab75d371115cfdabd53e,1,9fdb3a2a2,8,2,8,timid
528,2,Emmet,3,Domestic Short Hair,#N/A,2,Gray,White,White,2,1,2,2,2,1,1,0,Selangor,42a16b7eb4986142c6a2fc501f1724af,2,52d0469f8,20,1,6,playful
